Date_Time,Cycle_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Ture_SOC,SOC_Cell
2023/9/14 13:17,126,-110.0356,45.44247,-5000.28945,399.8112,361.2611,0.20968891,0.124826006
2023/9/14 13:17,126,-110.0658,45.42759,-5000.02404,399.8112,361.4138,0.20938438,0.124859188
2023/9/14 13:18,126,-110.1241,45.41954,-5001.78596,399.8112,361.5665,0.209079851,0.124709929
2023/9/14 13:18,126,-110.0846,45.41476,-4999.46569,399.8112,361.7192,0.208775324,0.124942175
2023/9/14 13:18,126,-110.1327,45.40076,-5000.10828,399.8112,361.872,0.2084706,0.124809418
2023/9/14 13:18,126,-110.1572,45.38914,-4999.94057,399.8112,362.0247,0.208166077,0.124296125
2023/9/14 13:18,126,-110.1846,45.37538,-4999.6681,399.8112,362.1776,0.207861157,0.123225746
2023/9/14 13:18,126,-110.1841,45.36109,-4998.07088,399.8112,362.3305,0.207556239,0.123061777
2023/9/14 13:18,126,-110.2853,45.34207,-5000.56379,399.8112,362.4834,0.207251323,0.122538337
2023/9/14 13:18,126,-110.3522,45.32446,-5001.65387,399.8112,362.6364,0.20694621,0.122179584
2023/9/14 13:18,126,-110.3868,45.30988,-5001.61266,399.8112,362.7894,0.206641098,0.122669017
2023/9/14 13:18,126,-110.3425,45.30095,-4998.62008,399.8112,362.9425,0.206335789,0.122391465
2023/9/14 13:18,126,-110.3525,45.29208,-4998.09426,399.8112,363.0957,0.206030282,0.122375155
2023/9/14 13:18,126,-110.4318,45.28181,-5000.55179,399.8112,363.2489,0.205724778,0.122750753
2023/9/14 13:19,126,-110.4719,45.27254,-5001.34351,399.8112,363.4022,0.205419076,0.12242409
2023/9/14 13:19,126,-110.478,45.2663,-5000.93029,399.8112,363.5554,0.205113575,0.122212161
2023/9/14 13:19,126,-110.4484,45.26081,-4998.98405,399.8112,363.7086,0.204808076,0.121529622
2023/9/14 13:19,126,-110.5095,45.25107,-5000.67312,399.8112,363.8619,0.20450238,0.121270473
2023/9/14 13:19,126,-110.49,45.24238,-4998.83057,399.8112,364.0152,0.204196685,0.121173414
2023/9/14 13:19,126,-110.5322,45.23421,-4999.83675,399.8112,364.1685,0.203890993,0.121335215
2023/9/14 13:19,126,-110.5332,45.22587,-4998.96013,399.8112,364.3219,0.203585103,0.121399988
2023/9/14 13:19,126,-110.606,45.21094,-5000.60123,399.8112,364.4753,0.203279215,0.120463699
2023/9/14 13:19,126,-110.6144,45.20271,-5000.07065,399.8112,364.6288,0.202973129,0.120126238
2023/9/14 13:19,126,-110.6254,45.1918,-4999.36095,399.8112,364.7823,0.202667046,0.119677559
2023/9/14 13:19,126,-110.7073,45.17921,-5001.66836,399.8112,364.9358,0.202360964,0.119853653
2023/9/14 13:19,126,-110.7283,45.16672,-5001.23412,399.8112,365.0893,0.202054884,0.119981861
2023/9/14 13:20,126,-110.7663,45.15417,-5001.56034,399.8112,365.2429,0.201748607,0.119677559
2023/9/14 13:20,126,-110.7472,45.14642,-4999.83961,399.8112,365.3965,0.201442332,0.119533649
2023/9/14 13:20,126,-110.751,45.13708,-4998.97675,399.8112,365.5502,0.201135859,0.119342001
2023/9/14 13:20,126,-110.7633,45.12804,-4998.53063,399.8112,365.7039,0.200829388,0.119070955
2023/9/14 13:20,126,-110.7882,45.11964,-4998.7237,399.8112,365.8577,0.20052272,0.118593937
2023/9/14 13:20,126,-110.8821,45.10681,-5001.53782,399.8112,366.0114,0.200216253,0.118609811
2023/9/14 13:20,126,-110.873,45.09608,-4999.93768,399.8112,366.1653,0.19990939,0.118324361
2023/9/14 13:20,126,-110.8773,45.08283,-4998.66247,399.8112,366.3192,0.199602528,0.118166036
2023/9/14 13:20,126,-110.9326,45.07123,-4999.86873,399.8112,366.4731,0.199295668,0.117786802
2023/9/14 13:20,126,-110.9221,45.06049,-4998.20418,399.8112,366.627,0.19898881,0.117455838
2023/9/14 13:20,126,-110.9802,45.04445,-4999.04207,399.8112,366.7809,0.198681954,0.117314243
2023/9/14 13:20,126,-111.001,45.03104,-4998.49047,399.8112,366.9349,0.198374901,0.116796329
2023/9/14 13:21,126,-111.1062,45.01627,-5001.5867,399.8112,367.089,0.19806765,0.117141384
2023/9/14 13:21,126,-111.142,45.00403,-5001.8379,399.8112,367.243,0.197760601,0.116561569
2023/9/14 13:21,126,-111.1605,44.99084,-5001.20427,399.8112,367.3972,0.197453154,0.116186807
2023/9/14 13:21,126,-111.1875,44.97836,-5001.0314,399.8112,367.5514,0.19714571,0.116249194
2023/9/14 13:21,126,-111.2068,44.96664,-5000.59614,399.8112,367.7057,0.196838068,0.115626625
2023/9/14 13:21,126,-111.2633,44.94937,-5001.21524,399.8112,367.8599,0.196530628,0.115300937
2023/9/14 13:21,126,-111.2567,44.94085,-4999.97067,399.8112,368.0143,0.196222791,0.11544042
2023/9/14 13:21,126,-111.2685,44.92877,-4999.15684,399.8112,368.1686,0.195915155,0.115084256
2023/9/14 13:21,126,-111.3319,44.91197,-5000.13495,399.8112,368.323,0.195607321,0.115115189
2023/9/14 13:21,126,-111.3695,44.90095,-5000.59635,399.8112,368.4775,0.195299291,0.114821619
2023/9/14 13:21,126,-111.3536,44.88531,-4998.14086,399.8112,368.632,0.194991262,0.114544102
2023/9/14 13:21,126,-111.3947,44.87458,-4998.79038,399.8112,368.7865,0.194683235,0.114359415
2023/9/14 13:22,126,-111.4407,44.86648,-4999.95194,399.8112,368.9412,0.194374812,0.114390178
2023/9/14 13:22,126,-111.4972,44.85825,-5001.56927,399.8112,369.0958,0.194066589,0.114436336
2023/9/14 13:22,126,-111.5252,44.84699,-5001.56953,399.8112,369.2505,0.19375817,0.114267168
2023/9/14 13:22,126,-111.5558,44.83456,-5001.55521,399.8112,369.4052,0.193449752,0.113470413
2023/9/14 13:22,126,-111.576,44.82448,-5001.33618,399.8112,369.5599,0.193141336,0.113439865
2023/9/14 13:22,126,-111.6022,44.80983,-5000.87561,399.8112,369.7147,0.192832723,0.112769633
2023/9/14 13:22,126,-111.5931,44.79875,-4999.23139,399.8112,369.8695,0.192524112,0.1130434
2023/9/14 13:22,126,-111.6702,44.78638,-5001.30401,399.8112,370.0244,0.192215303,0.112982513
2023/9/14 13:22,126,-111.6569,44.77524,-4999.4645,399.8112,370.1793,0.191906497,0.112390362
2023/9/14 13:22,126,-111.6653,44.76136,-4998.29069,399.8112,370.3343,0.191597493,0.112344924
2023/9/14 13:22,126,-111.7441,44.74864,-5000.3965,399.8112,370.4893,0.191288491,0.11210286
2023/9/14 13:22,126,-111.7846,44.73464,-5000.64384,399.8112,370.6443,0.190979491,0.111785844
2023/9/14 13:23,126,-111.7989,44.72805,-5000.54679,399.8112,370.7993,0.190670493,0.11174062
2023/9/14 13:23,126,-111.7877,44.71586,-4998.68314,399.8112,370.9545,0.190361098,0.111785844
2023/9/14 13:23,126,-111.8075,44.70232,-4998.05464,399.8112,371.1096,0.190051905,0.111064176
2023/9/14 13:23,126,-111.8629,44.68575,-4998.67758,399.8112,371.2648,0.189742514,0.110809565
2023/9/14 13:23,126,-111.903,44.67123,-4998.84465,399.8112,371.42,0.189433125,0.110674978
2023/9/14 13:23,126,-111.9291,44.65887,-4998.62713,399.8112,371.5753,0.189123539,0.110645089
2023/9/14 13:23,126,-111.9678,44.64469,-4998.76772,399.8112,371.7307,0.188813755,0.110361497
2023/9/14 13:23,126,-112,44.63168,-4998.74816,399.8112,371.886,0.188504173,0.110316778
2023/9/14 13:23,126,-112.0123,44.62346,-4998.37639,399.8112,372.0415,0.188194194,0.110093419
2023/9/14 13:23,126,-112.0301,44.61319,-4998.02014,399.8112,372.1969,0.187884417,0.109825911
2023/9/14 13:23,126,-112.0818,44.59388,-4998.16234,399.8112,372.3524,0.187574442,0.108967816
2023/9/14 13:23,126,-112.1853,44.57486,-5000.64404,399.8112,372.508,0.187264269,0.108967816
2023/9/14 13:24,126,-112.2011,44.56261,-4999.97386,399.8112,372.6637,0.1869539,0.109026806
2023/9/14 13:24,126,-112.2226,44.54774,-4999.26321,399.8112,372.8193,0.186643731,0.108673288
2023/9/14 13:24,126,-112.2798,44.5307,-4999.89809,399.8112,372.9751,0.186333166,0.108188845
2023/9/14 13:24,126,-112.3573,44.51169,-5001.21331,399.8112,373.1309,0.186022603,0.108452851
2023/9/14 13:24,126,-112.3699,44.4995,-5000.40437,399.8112,373.2867,0.185712042,0.10837946
2023/9/14 13:24,126,-112.3776,44.48392,-4998.99617,399.8112,373.4427,0.185401084,0.108057054
2023/9/14 13:24,126,-112.4009,44.47044,-4998.51748,399.8112,373.5986,0.185090328,0.107940025
2023/9/14 13:24,126,-112.4815,44.45481,-5000.34371,399.8112,373.7546,0.184779374,0.107240188
2023/9/14 13:24,126,-112.4956,44.44174,-4999.50021,399.8112,373.9106,0.184468423,0.106964274
2023/9/14 13:24,126,-112.4901,44.42955,-4997.88452,399.8112,374.0668,0.184157074,0.107109414
2023/9/14 13:24,126,-112.538,44.41853,-4998.77253,399.8112,374.223,0.183845728,0.106993288
2023/9/14 13:24,126,-112.5634,44.40633,-4998.52749,399.8112,374.3792,0.183534383,0.106457646
2023/9/14 13:25,126,-112.5849,44.39771,-4998.51174,399.8112,374.5354,0.183223041,0.106833796
2023/9/14 13:25,126,-112.6718,44.38586,-5001.03474,399.8112,374.6917,0.182911501,0.106935266
2023/9/14 13:25,126,-112.6587,44.37647,-4999.39542,399.8112,374.8479,0.182600163,0.106587719
2023/9/14 13:25,126,-112.6981,44.35862,-4999.13219,399.8112,375.0043,0.182288428,0.105866857
2023/9/14 13:25,126,-112.7531,44.348,-5000.37448,399.8112,375.1606,0.181976894,0.105680138
2023/9/14 13:25,126,-112.7915,44.34363,-5001.58454,399.8112,375.317,0.181665163,0.10593875
2023/9/14 13:25,126,-112.7507,44.33698,-4999.02553,399.8112,375.4734,0.181353434,0.105708845
2023/9/14 13:25,126,-112.8172,44.32385,-5000.49265,399.8112,375.6299,0.181041508,0.105465055
2023/9/14 13:25,126,-112.8969,44.30379,-5001.76055,399.8112,375.7864,0.180729584,0.104750895
2023/9/14 13:25,126,-112.8896,44.2885,-4999.71105,399.8112,375.943,0.180417462,0.104466429
2023/9/14 13:25,126,-112.9322,44.2647,-4998.90995,399.8112,376.0996,0.180105343,0.104239347
2023/9/14 13:25,126,-112.9852,44.24037,-4998.50705,399.8112,376.2564,0.179792826,0.103758247
2023/9/14 13:26,126,-113.0707,44.21646,-4999.58608,399.8112,376.4132,0.179480312,0.103574816
2023/9/14 13:26,126,-113.1146,44.19517,-4999.11898,399.8112,376.5701,0.179167601,0.103110472
2023/9/14 13:26,126,-113.1732,44.17609,-4999.54947,399.8112,376.7271,0.178854692,0.103462078
2023/9/14 13:26,126,-113.2652,44.16139,-5001.94867,399.8112,376.8841,0.178541786,0.103279111
2023/9/14 13:26,126,-113.2585,44.15176,-5000.56211,399.8112,377.0412,0.178228682,0.103462078
2023/9/14 13:26,126,-113.2616,44.13403,-4998.69085,399.8112,377.1983,0.17791558,0.102578056
2023/9/14 13:26,126,-113.2784,44.11845,-4997.66743,399.8112,377.3555,0.17760228,0.102270929
2023/9/14 13:26,126,-113.3414,44.10434,-4998.84764,399.8112,377.5128,0.177288784,0.10199243
2023/9/14 13:26,126,-113.3932,44.08754,-4999.22724,399.8112,377.67,0.176975489,0.101506675
2023/9/14 13:26,126,-113.4687,44.06525,-5000.02663,399.8112,377.8275,0.176661598,0.101382098
2023/9/14 13:26,126,-113.5406,44.04373,-5000.75153,399.8112,377.9849,0.176347908,0.101064352
2023/9/14 13:26,126,-113.5794,44.02338,-5000.14909,399.8112,378.1425,0.176033822,0.100623742
2023/9/14 13:27,126,-113.6805,43.99986,-5001.92608,399.8112,378.3001,0.175719738,0.100678724
2023/9/14 13:27,126,-113.7057,43.98202,-5001.00637,399.8112,378.4578,0.175405456,0.100349227
2023/9/14 13:27,126,-113.6881,43.96586,-4998.39509,399.8112,378.6155,0.175091177,0.100280702
2023/9/14 13:27,126,-113.7605,43.94561,-4999.27457,399.8112,378.7734,0.174776501,0.100116413
2023/9/14 13:27,126,-113.7959,43.92957,-4999.00495,399.8112,378.9312,0.174462026,0.099679476
2023/9/14 13:27,126,-113.8224,43.91674,-4998.70875,399.8112,379.0892,0.174147155,0.099720367
2023/9/14 13:27,126,-113.9231,43.90169,-5001.41662,399.8112,379.2472,0.173832286,0.100048029
2023/9/14 13:27,126,-113.9536,43.89393,-5001.87134,399.8112,379.4052,0.173517419,0.100102733
2023/9/14 13:27,126,-113.9705,43.88156,-5001.20333,399.8112,379.5632,0.173202554,0.099366477
2023/9/14 13:27,126,-113.9879,43.87246,-5000.92958,399.8112,379.7213,0.172887492,0.099325715
2023/9/14 13:27,126,-113.9685,43.86441,-4999.16101,399.8112,379.8794,0.172572432,0.09920352
2023/9/14 13:27,126,-114.0343,43.85123,-5000.54432,399.8112,380.0376,0.172257174,0.098675551
2023/9/14 13:28,126,-114.1141,43.82726,-5001.30833,399.8112,380.1958,0.171941919,0.098150086
2023/9/14 13:28,126,-114.1088,43.80701,-4998.76534,399.8112,380.3541,0.171626466,0.098015754
2023/9/14 13:28,126,-114.2245,43.78368,-5001.16896,399.8112,380.5125,0.171310816,0.097854772
2023/9/14 13:28,126,-114.2812,43.75819,-5000.73846,399.8112,380.671,0.170994969,0.097640495
2023/9/14 13:28,126,-114.3222,43.73305,-4999.65849,399.8112,380.8296,0.170678925,0.097146583
2023/9/14 13:28,126,-114.4337,43.7072,-5001.57661,399.8112,380.9883,0.170362684,0.097026779
2023/9/14 13:28,126,-114.4687,43.69145,-5001.30348,399.8112,381.1469,0.170046644,0.097293188
2023/9/14 13:28,126,-114.5193,43.6767,-5001.82511,399.8112,381.3057,0.169730207,0.097080009
2023/9/14 13:28,126,-114.5198,43.66286,-5000.26199,399.8112,381.4645,0.169413773,0.096814121
2023/9/14 13:28,126,-114.5177,43.64922,-4998.60828,399.8112,381.6234,0.169097141,0.096707949
2023/9/14 13:28,126,-114.5725,43.63656,-4999.54977,399.8112,381.7823,0.168780511,0.096575379
2023/9/14 13:28,126,-114.5693,43.62717,-4998.33433,399.8112,381.9413,0.168463685,0.096231456
2023/9/14 13:29,126,-114.6733,43.60786,-5000.65721,399.8112,382.1004,0.168146661,0.0959413
2023/9/14 13:29,126,-114.6701,43.58966,-4998.43067,399.8112,382.2594,0.167829838,0.095638792
2023/9/14 13:29,126,-114.7211,43.5714,-4998.55894,399.8112,382.4186,0.167512619,0.09532404
2023/9/14 13:29,126,-114.7671,43.55291,-4998.44118,399.8112,382.5778,0.167195402,0.095258584
2023/9/14 13:29,126,-114.831,43.53022,-4998.61869,399.8112,382.7372,0.166877789,0.094918858
2023/9/14 13:29,126,-114.9724,43.50362,-5001.7156,399.8112,382.8966,0.166560177,0.094827579
2023/9/14 13:29,126,-115.0053,43.48145,-5000.5972,399.8112,383.0561,0.166242369,0.094359383
2023/9/14 13:29,126,-115.0817,43.45269,-5000.60943,399.8112,383.2157,0.165924363,0.094022531
2023/9/14 13:29,126,-115.1368,43.42749,-5000.10223,399.8112,383.3753,0.165606359,0.09385451
2023/9/14 13:29,126,-115.1907,43.40381,-4999.71526,399.8112,383.5351,0.165287959,0.094022531
2023/9/14 13:29,126,-115.187,43.38905,-4997.8545,399.8112,383.6949,0.164969562,0.093686757
2023/9/14 13:29,126,-115.291,43.36618,-4999.73026,399.8112,383.8549,0.164650767,0.093300662
2023/9/14 13:30,126,-115.3199,43.34746,-4998.82475,399.8112,384.0149,0.164331975,0.093044059
2023/9/14 13:30,126,-115.4044,43.32459,-4999.84831,399.8112,384.1749,0.164013185,0.093069691
2023/9/14 13:30,126,-115.4537,43.30511,-4999.73518,399.8112,384.335,0.163694198,0.092928794
2023/9/14 13:30,126,-115.4837,43.28918,-4999.19468,399.8112,384.4952,0.163375013,0.093185112
2023/9/14 13:30,126,-115.5427,43.27174,-4999.73367,399.8112,384.6554,0.163055831,0.092864814
2023/9/14 13:30,126,-115.6027,43.2533,-5000.19826,399.8112,384.8158,0.162736252,0.092418056
2023/9/14 13:30,126,-115.6671,43.23364,-5000.70976,399.8112,384.9762,0.162416676,0.092087429
2023/9/14 13:30,126,-115.7419,43.2085,-5001.03389,399.8112,385.1367,0.162096902,0.091821161
2023/9/14 13:30,126,-115.7981,43.18948,-5001.25972,399.8112,385.2973,0.161776932,0.091859157
2023/9/14 13:30,126,-115.8884,43.16102,-5001.86155,399.8112,385.4579,0.161456963,0.091315898
2023/9/14 13:30,126,-115.9322,43.13956,-5001.2641,399.8112,385.6187,0.161136598,0.090938593
2023/9/14 13:30,126,-115.987,43.11401,-5000.66468,399.8112,385.7794,0.160816434,0.091240324
2023/9/14 13:31,126,-116.0325,43.09406,-5000.31152,399.8112,385.9404,0.160495675,0.091240324
2023/9/14 13:31,126,-116.1087,43.07568,-5001.46121,399.8112,386.1014,0.160174918,0.09103907
2023/9/14 13:31,126,-116.0757,43.06343,-4998.61778,399.8112,386.2624,0.159854163,0.091202559
2023/9/14 13:31,126,-116.2138,43.03741,-5001.54096,399.8112,386.4236,0.159533012,0.090300394
2023/9/14 13:31,126,-116.225,43.01897,-4999.87979,399.8112,386.5848,0.159211862,0.090125909
2023/9/14 13:31,126,-116.3103,42.99133,-5000.33449,399.8112,386.7461,0.158890516,0.090150816
2023/9/14 13:31,126,-116.3443,42.96519,-4998.75495,399.8112,386.9075,0.158568973,0.089864751
2023/9/14 13:31,126,-116.4907,42.93276,-5001.26727,399.8112,387.069,0.158247232,0.089431003
2023/9/14 13:31,126,-116.5608,42.9033,-5000.84297,399.8112,387.2306,0.157925295,0.08934448
2023/9/14 13:31,126,-116.5927,42.8672,-4998.00259,399.8112,387.3924,0.157602961,0.088642745
2023/9/14 13:31,126,-116.7472,42.83079,-5000.37481,399.8112,387.5543,0.15728043,0.088679554
2023/9/14 13:31,126,-116.7921,42.79818,-4998.48932,399.8112,387.7163,0.156957702,0.08880235
2023/9/14 13:32,126,-116.9129,42.76202,-4999.43177,399.8112,387.8784,0.156634777,0.08843442
2023/9/14 13:32,126,-117.0476,42.72684,-5001.07408,399.8112,388.0407,0.156311456,0.088250972
2023/9/14 13:32,126,-117.1624,42.68612,-5001.20827,399.8112,388.2031,0.155987938,0.087958169
2023/9/14 13:32,126,-117.2457,42.64098,-4999.47155,399.8112,388.3657,0.155664023,0.08718165
2023/9/14 13:32,126,-117.3682,42.59978,-4999.8595,399.8112,388.5284,0.155339912,0.086940262
2023/9/14 13:32,126,-117.4638,42.55417,-4998.57451,399.8112,388.6914,0.155015205,0.087024679
2023/9/14 13:32,126,-117.6298,42.50313,-4999.63468,399.8112,388.8544,0.1546905,0.087157484
2023/9/14 13:32,126,-117.7687,42.4578,-5000.19991,399.8112,389.0177,0.1543652,0.086880009
2023/9/14 13:32,126,-117.926,42.40408,-5000.54354,399.8112,389.1812,0.154039503,0.086495288
2023/9/14 13:32,126,-118.0431,42.35123,-4999.27048,399.8112,389.3449,0.15371341,0.08620776
2023/9/14 13:32,126,-118.2364,42.2933,-5000.60754,399.8112,389.5088,0.153386921,0.085909172
2023/9/14 13:32,126,-118.4442,42.22534,-5001.34662,399.8112,389.673,0.153059837,0.085897248
2023/9/14 13:33,126,-118.5745,42.15662,-4998.70014,399.8112,389.8374,0.152732357,0.08564719
2023/9/14 13:33,126,-118.8249,42.07816,-4999.93315,399.8112,390.0022,0.152404082,0.085113572
2023/9/14 13:33,126,-119.0723,41.9913,-5000.00067,399.8112,390.1671,0.15207561,0.084665312
2023/9/14 13:33,126,-119.2904,41.90911,-4999.3545,399.8112,390.3326,0.151745945,0.084724171
2023/9/14 13:33,126,-119.5669,41.8194,-5000.21602,399.8112,390.4982,0.151416083,0.084877378
2023/9/14 13:33,126,-119.8743,41.71597,-5000.6727,399.8112,390.6642,0.151085426,0.084853791
2023/9/14 13:33,126,-120.2204,41.59417,-5000.46776,399.8112,390.8307,0.150753776,0.084277772
2023/9/14 13:33,126,-120.6001,41.46455,-5000.62888,399.8112,390.9978,0.150420933,0.083530768
2023/9/14 13:33,126,-121.024,41.32134,-5000.87385,399.8112,391.1654,0.150087097,0.083716953
2023/9/14 13:33,126,-121.4893,41.15818,-5000.27848,399.8112,391.3336,0.149752067,0.083414594
2023/9/14 13:33,126,-121.9317,40.99414,-4998.48518,399.8112,391.5025,0.149415646,0.083333359
2023/9/14 13:33,126,-122.5164,40.8185,-5000.93567,399.8112,391.6721,0.149077833,0.083356562
2023/9/14 13:34,126,-123.0253,40.63626,-4999.28808,399.8112,391.8424,0.148738628,0.082789787
2023/9/14 13:34,126,-123.6872,40.4409,-5002.02169,399.8112,392.0135,0.148397831,0.082582466
2023/9/14 13:34,126,-124.1475,40.26065,-4998.25905,399.8112,392.1854,0.148055444,0.082651521
2023/9/14 13:34,126,-124.6935,40.08279,-4998.06337,399.8112,392.3581,0.147711466,0.082663035
2023/9/21 11:50,145,-88.9574,56.22633,-5001.74813,377.0809,0.1258,0.856141236,0.800600737
2023/9/21 11:50,145,-89.3037,56.01762,-5002.58073,377.0809,0.24941,0.855937244,0.800794599
2023/9/21 11:50,145,-89.50887,55.88689,-5002.37237,377.0809,0.37339,0.855732645,0.800939902
2023/9/21 11:51,145,-89.57227,55.80872,-4998.91374,377.0809,0.49764,0.855527604,0.800455248
2023/9/21 11:51,145,-89.66878,55.75663,-4999.62899,377.0809,0.622,0.855322386,0.799750928
2023/9/21 11:51,145,-89.6859,55.72798,-4998.01404,377.0809,0.74643,0.855117055,0.799799562
2023/9/21 11:51,145,-89.70149,55.71054,-4997.31845,377.0809,0.87091,0.854911646,0.799848186
2023/9/21 11:51,145,-89.71559,55.70459,-4997.57016,377.0809,0.99544,0.854706158,0.799531967
2023/9/21 11:51,145,-89.75783,55.69572,-4999.12697,377.0809,1.11997,0.854500674,0.798898407
2023/9/21 11:51,145,-89.82875,55.68674,-5002.27025,377.0809,1.24455,0.854295111,0.798654331
2023/9/21 11:51,145,-89.8291,55.68336,-5001.98611,377.0809,1.36909,0.854089617,0.798361148
2023/9/21 11:51,145,-89.80167,55.68102,-5000.24858,377.0809,1.49366,0.853884078,0.797847309
2023/9/21 11:51,145,-89.79297,55.67508,-4999.23079,377.0809,1.61824,0.853678526,0.797798322
2023/9/21 11:51,145,-89.77661,55.66907,-4997.78039,377.0809,1.74282,0.853472978,0.797626794
2023/9/21 11:51,145,-89.78165,55.66137,-4997.36964,377.0809,1.86744,0.853267368,0.796988741
2023/9/21 11:52,145,-89.78491,55.65641,-4997.10576,377.0809,1.99199,0.853061876,0.796792116
2023/9/21 11:52,145,-89.85962,55.65244,-5000.90711,377.0809,2.11663,0.85285624,0.796865867
2023/9/21 11:52,145,-89.86293,55.64783,-5000.67705,377.0809,2.24127,0.852650608,0.796792116
2023/9/21 11:52,145,-89.8634,55.64358,-5000.32129,377.0809,2.36591,0.852444979,0.796176747
2023/9/21 11:52,145,-89.90132,55.63862,-5001.98538,377.0809,2.49058,0.852239305,0.795461184
2023/9/21 11:52,145,-89.85471,55.6392,-4999.44418,377.0809,2.61522,0.852033684,0.795683455
2023/9/21 11:52,145,-89.82655,55.63751,-4997.72557,377.0809,2.73983,0.851828115,0.79644768
2023/9/21 11:52,145,-89.83095,55.6336,-4997.61914,377.0809,2.86454,0.851622386,0.795708141
2023/9/21 11:52,145,-89.87029,55.62753,-4999.26225,377.0809,2.98919,0.85141676,0.795461184
2023/9/21 11:52,145,-89.89238,55.6217,-4999.96699,377.0809,3.11393,0.851210988,0.794743757
2023/9/21 11:52,145,-89.90707,55.61726,-5000.38489,377.0809,3.2386,0.851005336,0.794545518
2023/9/21 11:52,145,-89.89665,55.61488,-4999.5914,377.0809,3.36333,0.850799589,0.794297519
2023/9/21 11:53,145,-89.94937,55.60916,-5002.00891,377.0809,3.48804,0.850593878,0.79390026
2023/9/21 11:53,145,-89.96964,55.60321,-5002.60079,377.0809,3.61277,0.850388138,0.793303307
2023/9/21 11:53,145,-89.97504,55.59796,-5002.42867,377.0809,3.73753,0.850182352,0.79315387
2023/9/21 11:53,145,-89.99127,55.59283,-5002.86937,377.0809,3.86224,0.849976653,0.792630208
2023/9/21 11:53,145,-89.98108,55.5895,-5002.00325,377.0809,3.98705,0.849770792,0.792405483
2023/9/21 11:53,145,-89.9572,55.58454,-5000.22958,377.0809,4.11187,0.849564918,0.792130574
2023/9/21 11:53,145,-89.91544,55.57987,-4997.48847,377.0809,4.23664,0.849359131,0.791655099
2023/9/21 11:53,145,-90.00365,55.57078,-5001.57303,377.0809,4.36145,0.849153281,0.791379458
2023/9/21 11:53,145,-90.01047,55.56768,-5001.67299,377.0809,4.4862,0.848947534,0.791429595
2023/9/21 11:53,145,-90.03108,55.5636,-5002.45092,377.0809,4.61105,0.848741626,0.791003152
2023/9/21 11:53,145,-89.95927,55.56529,-4998.61293,377.0809,4.73586,0.848535788,0.791153734
2023/9/21 11:53,145,-89.94962,55.56302,-4997.87254,377.0809,4.86063,0.848330019,0.790827371
2023/9/21 11:54,145,-89.97284,55.55782,-4998.69485,377.0809,4.9855,0.848124089,0.790500633
2023/9/21 11:54,145,-89.95921,55.55269,-4997.47611,377.0809,5.11032,0.847918245,0.789467695
2023/9/21 11:54,145,-89.97107,55.54861,-4997.76788,377.0809,5.23516,0.847712372,0.789013032
2023/9/21 11:54,145,-89.99789,55.53951,-4998.43871,377.0809,5.36006,0.847506404,0.789240454
2023/9/21 11:54,145,-90.07533,55.53169,-5002.0353,377.0809,5.48491,0.847300522,0.788228317
2023/9/21 11:54,145,-90.09222,55.52603,-5002.46331,377.0809,5.60979,0.847094594,0.788405697
2023/9/21 11:54,145,-90.08902,55.52422,-5002.12257,377.0809,5.73469,0.846888637,0.788279008
2023/9/21 11:54,145,-90.10562,55.52131,-5002.78206,377.0809,5.85964,0.846682601,0.788380363
2023/9/21 11:54,145,-90.10793,55.51968,-5002.76344,377.0809,5.98455,0.846476635,0.78787323
2023/9/21 11:54,145,-90.10941,55.51501,-5002.4248,377.0809,6.10949,0.846270623,0.787670128
2023/9/21 11:54,145,-90.04388,55.5146,-4998.74998,377.0809,6.23447,0.846064548,0.787238065
2023/9/21 11:54,145,-90.04672,55.50789,-4998.30343,377.0809,6.35939,0.845858577,0.786627001
2023/9/21 11:55,145,-90.11758,55.50083,-5001.60049,377.0809,6.48438,0.845652494,0.786907231
2023/9/21 11:55,145,-90.13879,55.49984,-5002.68842,377.0809,6.60932,0.845446497,0.787110865
2023/9/21 11:55,145,-90.08203,55.49832,-4999.40133,377.0809,6.73425,0.84524052,0.786830831
2023/9/21 11:55,145,-90.11041,55.49284,-5000.48256,377.0809,6.85923,0.845034465,0.786269958
2023/9/21 11:55,145,-90.15088,55.488,-5002.29203,377.0809,6.98422,0.844828396,0.785682442
2023/9/21 11:55,145,-90.15515,55.48479,-5002.23957,377.0809,7.10921,0.844622332,0.78570801
2023/9/21 11:55,145,-90.15881,55.4859,-5002.54272,377.0809,7.23416,0.844416337,0.785528984
2023/9/21 11:55,145,-90.13506,55.4817,-5000.84636,377.0809,7.35919,0.844210214,0.785477813
2023/9/21 11:55,145,-90.09839,55.48053,-4998.70643,377.0809,7.48422,0.844004095,0.78481179
2023/9/21 11:55,145,-90.09128,55.47382,-4997.70745,377.0809,7.60923,0.843798012,0.784118564
2023/9/21 11:55,145,-90.15727,55.466,-5000.66314,377.0809,7.73428,0.843591867,0.783887129
2023/9/21 11:55,145,-90.13109,55.46525,-4999.14344,377.0809,7.85932,0.843385743,0.783861403
2023/9/21 11:56,145,-90.13785,55.46023,-4999.06589,377.0809,7.98441,0.843179539,0.784092858
2023/9/21 11:56,145,-90.14767,55.45603,-4999.23189,377.0809,8.10947,0.842973389,0.783758477
