cycle_index,True SOC,SOC cell,Pred. SOC
170,0.380877808,0.304572137,0.46654427
170,0.380582893,0.304765152,0.46647066
170,0.380287974,0.304572137,0.46643758
170,0.379993053,0.30434704,0.46674454
170,0.37969813,0.303575988,0.47047943
170,0.379402993,0.303961376,0.46901846
170,0.38146742,0.305956928,0.46805453
170,0.379108064,0.304282743,0.46753752
170,0.378517988,0.302581679,0.46740496
170,0.37822284,0.302549636,0.46747732
170,0.37792769,0.302773982,0.4676384
170,0.377632749,0.301973177,0.4677487
170,0.377337593,0.300981849,0.4677549
170,0.377042435,0.30216526,0.46764696
170,0.376747275,0.30242148,0.46744233
170,0.378813133,0.303094641,0.46717334
170,0.387945711,0.31237849,0.46687073
170,0.381762117,0.30537682,0.46658164
170,0.382646402,0.306537652,0.4663366
170,0.387357269,0.311010196,0.4661414
170,0.387063044,0.311791676,0.46601152
170,0.386768816,0.311465929,0.4659447
170,0.386474375,0.310847523,0.4659257
170,0.386180142,0.310132317,0.46633542
170,0.385885907,0.309710121,0.47005194
170,0.385591458,0.309969897,0.46858305
170,0.382057022,0.306214952,0.4676463
170,0.385297006,0.308769443,0.4671259
170,0.384708095,0.309645196,0.46698242
170,0.384413635,0.310164807,0.4670886
170,0.384119173,0.308996359,0.46725225
170,0.383824709,0.307442222,0.4673635
170,0.38353003,0.307506891,0.46736878
170,0.383235561,0.30724826,0.4672572
170,0.382940877,0.307054367,0.4670461
170,0.385002552,0.309126066,0.46676207
170,0.399104727,0.322578126,0.46645552
170,0.410809871,0.333860749,0.46616507
170,0.399691063,0.322910045,0.46590766
170,0.415558427,0.339353913,0.4657111
170,0.415339333,0.338843438,0.46558625
170,0.415120238,0.337551913,0.4655313
170,0.414901143,0.337348209,0.4655217
170,0.414682047,0.337042766,0.46593243
170,0.414462792,0.336805293,0.46962994
170,0.414243537,0.336940982,0.4681902
170,0.415777521,0.339830693,0.46724343
170,0.41402444,0.337178502,0.46670657
170,0.413585927,0.33609337,0.46659338
170,0.41336667,0.336195027,0.46670064
170,0.413147254,0.335822356,0.46686512
170,0.412927996,0.336262808,0.46697626
170,0.412708897,0.336669631,0.4669789
170,0.412489479,0.33575462,0.46686175
170,0.41227022,0.335077627,0.46663633
170,0.413805184,0.3362967,0.46634853
170,0.411978113,0.333725676,0.46604022
170,0.415996614,0.339217749,0.46573666
170,0.4164348,0.339081613,0.46547675
170,0.419499511,0.343793585,0.46528387
170,0.419280742,0.344376201,0.46516943
170,0.376452112,0.302101225,0.4651224
170,0.419061814,0.343279902,0.46511585
170,0.418843044,0.342835006,0.46582013
170,0.418624115,0.342322008,0.46955812
170,0.418405344,0.34160443,0.46812278
170,0.416215707,0.339319869,0.46716884
170,0.418186414,0.341672739,0.46666783
170,0.417748712,0.341638584,0.46655953
170,0.41752978,0.34061468,0.46667087
170,0.124659304,0.099556894,0.46683866
170,0.417310849,0.340682894,0.4669511
170,0.417091916,0.340478272,0.46695283
170,0.416872825,0.339864761,0.46682635
170,0.416653892,0.339932903,0.4666023
170,0.417967642,0.342527163,0.4663177
170,0.411686003,0.334401311,0.46600062
170,0.411394103,0.334502715,0.46569782
170,0.411101988,0.334367514,0.46544352
170,0.40437716,0.327742809,0.46526152
170,0.404084562,0.326472702,0.46515375
170,0.40379175,0.327575545,0.465107
170,0.403498936,0.326906927,0.46510231
170,0.40320633,0.326172259,0.4658139
170,0.402913511,0.326105514,0.46955717
170,0.402620689,0.325138494,0.46811664
170,0.404669755,0.328278347,0.4671998
170,0.402327865,0.325838601,0.4667047
170,0.401741997,0.324439167,0.46660113
170,0.401449165,0.324172962,0.46671635
170,0.40115633,0.324272775,0.4668862
170,0.400863282,0.323973383,0.46699867
170,0.400570231,0.323873618,0.46699205
170,0.400277178,0.324272775,0.46686807
170,0.399984122,0.32281045,0.46664837
170,0.402034826,0.324971916,0.46635604
170,0.404962559,0.32837881,0.46604055
170,0.405255149,0.329015442,0.46574405
170,0.405547737,0.328780821,0.465501
170,0.410517751,0.333793209,0.46532583
170,0.410225629,0.333455613,0.46521807
170,0.409933504,0.333185659,0.46517256
170,0.409641376,0.331803865,0.46515787
170,0.409349035,0.3311645,0.46561238
170,0.409056692,0.331803865,0.46933526
170,0.408764557,0.331433631,0.46792212
170,0.408472208,0.331097235,0.46700007
170,0.408179857,0.330761012,0.46650174
170,0.407887503,0.330861861,0.4663969
170,0.407595147,0.330122664,0.4665109
170,0.407302788,0.330156246,0.4666783
170,0.407010215,0.330693788,0.46678016
170,0.406717852,0.329619147,0.46677357
170,0.406425274,0.32941785,0.46665108
170,0.406132694,0.328613286,0.46642035
170,0.405840322,0.328412302,0.4661263
170,0.399397791,0.322843647,0.46581388
170,0.376156946,0.301589217,0.46552575
170,0.351551021,0.278765476,0.46528742
170,0.375566396,0.300726324,0.46511102
170,0.344995909,0.272911437,0.4650045
170,0.344697505,0.272700563,0.4649501
170,0.344399099,0.272369395,0.46493503
170,0.344100902,0.271407431,0.46531633
170,0.343802279,0.270987243,0.4690559
170,0.343503653,0.270447602,0.46763366
170,0.343205236,0.270897256,0.46670038
170,0.345294098,0.272580109,0.4661947
170,0.342906817,0.270178035,0.46608466
170,0.342309335,0.269908638,0.466194
170,0.342010696,0.270028349,0.46634963
170,0.341712054,0.269400238,0.46645078
170,0.34141341,0.269848795,0.46644503
170,0.341114552,0.270357728,0.46631077
170,0.340815902,0.270148094,0.4660773
170,0.340517038,0.26978896,0.4657849
170,0.342608183,0.270028349,0.4654793
170,0.340218384,0.269519807,0.46519437
170,0.345592496,0.272218948,0.46495342
170,0.346189285,0.273363652,0.46477708
170,0.350955808,0.279193106,0.46466094
170,0.350658092,0.278918155,0.4646059
170,0.350360373,0.278551812,0.46460116
170,0.350062652,0.277759082,0.4653139
170,0.349764928,0.277789546,0.46905494
170,0.34946699,0.277393676,0.4676348
170,0.349169261,0.277150236,0.46670365
170,0.345890892,0.272640332,0.46619895
170,0.348871529,0.277089397,0.4660883
170,0.348275634,0.275631727,0.46618897
170,0.347977895,0.274632339,0.46634698
170,0.347679941,0.274783616,0.46645254
170,0.347381772,0.274329939,0.46643895
170,0.347083813,0.274209037,0.46630627
170,0.34678564,0.274329939,0.466079
170,0.346487464,0.27330333,0.4657979
170,0.348573583,0.276117089,0.46549946
170,0.339919515,0.269280703,0.46521503
170,0.339620855,0.268743207,0.4649762
170,0.339322192,0.268325625,0.46479094
170,0.332739937,0.261671101,0.46467325
170,0.332440155,0.262023306,0.46462607
170,0.332140582,0.262317044,0.46462515
170,0.331840794,0.261905871,0.46554446
170,0.331541216,0.261465789,0.46930474
170,0.331241423,0.261026186,0.46789753
170,0.330941628,0.260821201,0.46698013
170,0.333039293,0.261847166,0.4664838
170,0.33064183,0.261026186,0.46637043
170,0.330042226,0.259681052,0.46647733
170,0.32974242,0.259010176,0.4666425
170,0.329442399,0.259010176,0.4667428
170,0.329142376,0.25868972,0.46673378
170,0.328842351,0.257933307,0.46661067
170,0.41971828,0.343519575,0.4663984
170,0.32854211,0.257004321,0.4661283
170,0.330342029,0.260060742,0.46583414
170,0.333338858,0.261641764,0.46555507
170,0.333638208,0.261847166,0.4653098
170,0.333937768,0.262405207,0.4651245
170,0.339023315,0.268594023,0.46501482
170,0.338724436,0.267491693,0.46497026
170,0.338425553,0.266867326,0.46495733
170,0.338126669,0.266956464,0.46586716
170,0.337827569,0.266897036,0.46965322
170,0.337528467,0.26680791,0.4682619
170,0.337229363,0.266154899,0.46736154
170,0.336930256,0.266154899,0.4668691
170,0.336631146,0.265236476,0.46676618
170,0.336332033,0.265562136,0.4668826
170,0.336032918,0.265236476,0.4670438
170,0.335733801,0.26553252,0.46714926
170,0.33543468,0.264851935,0.46715027
170,0.335135134,0.264615471,0.46704286
170,0.334836008,0.264290554,0.4668427
170,0.334536668,0.264320082,0.46657825
170,0.334237114,0.263435182,0.46629107
170,0.35125331,0.279070885,0.46600735
170,0.375861566,0.300726324,0.4657636
170,0.351848517,0.279193106,0.46558762
170,0.352443926,0.279743506,0.46548152
170,0.369358541,0.294094832,0.4654255
170,0.369062679,0.294315555,0.46539932
170,0.368766815,0.294094832,0.46604317
170,0.368470736,0.293937232,0.46984267
170,0.368174866,0.293149972,0.4684587
170,0.367878782,0.293244378,0.4675591
170,0.367582695,0.29362218,0.46707547
170,0.369654401,0.294189416,0.46698105
170,0.367286606,0.292803969,0.46709222
170,0.366694209,0.292678209,0.46725678
170,0.366398112,0.291987095,0.46737003
170,0.366101801,0.291736019,0.46738416
170,0.365805487,0.291140222,0.46728593
170,0.365509382,0.290732985,0.46708858
170,0.365213063,0.291046214,0.46682853
170,0.364916742,0.291046214,0.46653455
170,0.366990515,0.29211268,0.46625078
170,0.364620418,0.290326084,0.46601567
170,0.369950469,0.29475729,0.46584347
170,0.370541964,0.29573679,0.4657271
170,0.375271011,0.299928604,0.4656598
170,0.374975623,0.299195772,0.46562725
170,0.374680233,0.29948241,0.46624762
170,0.374384841,0.299195772,0.47006115
170,0.374089446,0.298622967,0.46867785
170,0.373794048,0.298209666,0.46779132
170,0.373498436,0.298591163,0.46731958
170,0.370246324,0.295768418,0.46722215
170,0.373202821,0.299227612,0.46733785
170,0.372611796,0.297479249,0.46751058
170,0.372316386,0.297130284,0.4676369
170,0.372020549,0.297003446,0.46766013
170,0.371725134,0.297035153,0.46756476
170,0.371429292,0.29605316,0.46737197
170,0.371133448,0.295325802,0.4671055
170,0.370837813,0.296084808,0.4668121
170,0.372907416,0.298432172,0.46653768
170,0.364324091,0.290263514,0.46630716
170,0.364027762,0.289076195,0.4661255
170,0.363731219,0.288047445,0.4659986
170,0.357201952,0.283460587,0.4659254
170,0.356904714,0.282782537,0.46589553
170,0.356607473,0.283368068,0.46708107
170,0.356310442,0.282567,0.47094643
170,0.356012984,0.282443881,0.46960425
170,0.355715947,0.28219774,0.4687674
170,0.355418696,0.28219774,0.46831983
170,0.357498976,0.283676536,0.4682446
170,0.355121231,0.281245175,0.46837968
170,0.354526504,0.280662313,0.46857336
170,0.354229031,0.280386478,0.46871573
170,0.353931555,0.28014143,0.46874925
170,0.353634077,0.280233308,0.46866706
170,0.353336596,0.28020268,0.4684776
170,0.353039113,0.279804703,0.46822205
170,0.352741415,0.280233308,0.4679482
170,0.354823975,0.281183786,0.46768767
170,0.357795997,0.283892584,0.46745503
170,0.358093015,0.28364568,0.46726745
170,0.358390031,0.284541325,0.4671359
170,0.363434884,0.288514788,0.4670627
170,0.363138336,0.288265482,0.46702227
170,0.362841785,0.288764223,0.46754313
170,0.362545019,0.289044989,0.47144488
170,0.362248463,0.288047445,0.47012842
170,0.361951692,0.287922896,0.46930897
170,0.361655131,0.287269541,0.4688804
170,0.361358355,0.287829505,0.46882236
170,0.361061788,0.288140877,0.46897548
170,0.360764796,0.287549442,0.469181
170,0.360468224,0.287456124,0.46932808
170,0.360171226,0.286523935,0.46936813
170,0.359874437,0.285562576,0.46928212
170,0.359577646,0.286120549,0.46909648
170,0.359280852,0.286275657,0.46885404
170,0.358983844,0.2854077,0.46858883
170,0.358686833,0.284974314,0.46832263
170,0.352146223,0.279651727,0.46808255
170,0.419937048,0.343930629,0.46789086
170,0.456461849,0.390206359,0.4677621
170,0.420374583,0.344204795,0.46768343
170,0.467895064,0.405593625,0.4676137
170,0.467679722,0.404605549,0.46829456
170,0.46746438,0.404751882,0.47225446
170,0.467249037,0.404495811,0.4709644
170,0.467033694,0.4039107,0.4701867
170,0.46681835,0.403801022,0.4697923
170,0.466602848,0.403252776,0.46976343
170,0.468110247,0.405227581,0.46993488
170,0.466387345,0.403143156,0.4701488
170,0.465956496,0.401208137,0.47030467
170,0.465740991,0.401828472,0.47034338
170,0.465525487,0.402083995,0.4702645
170,0.465309981,0.401937975,0.4700958
170,0.465094476,0.400515197,0.46986657
170,0.46487897,0.401062222,0.46960068
170,0.464663463,0.400952798,0.46933195
170,0.466171841,0.402777825,0.46909207
170,0.464447798,0.399640473,0.46890652
170,0.468325588,0.40621614,0.46877423
170,0.46875611,0.407095497,0.46866655
170,0.472198483,0.411354026,0.46860003
170,0.471983467,0.411390796,0.4689726
170,0.47176845,0.41117019,0.4729718
170,0.471553433,0.410324863,0.47171354
170,0.471338416,0.410141166,0.47097743
170,0.471123398,0.409553505,0.47061887
170,0.470908221,0.40907622,0.47061265
170,0.468540929,0.406619104,0.47079402
170,0.470693043,0.408342271,0.4710151
170,0.470262687,0.40742541,0.4711657
170,0.470047509,0.407352088,0.4712084
170,0.469832329,0.407718736,0.4711446
170,0.46961715,0.407498735,0.4709887
170,0.469401811,0.40742541,0.47075716
170,0.469186631,0.40713215,0.47048804
170,0.46897145,0.406106262,0.4702198
170,0.470477866,0.407865423,0.4699872
170,0.472413499,0.411537887,0.46980026
170,0.464232132,0.400442279,0.46964172
170,0.463800957,0.40004131,0.46954036
170,0.459270113,0.392955881,0.46945584
170,0.459054278,0.392847217,0.46951544
170,0.458838284,0.393100783,0.47355443
170,0.45862229,0.392810999,0.47232616
170,0.458406296,0.392919659,0.47162947
170,0.458190459,0.392195458,0.4712975
170,0.457974464,0.39234026,0.4713037
170,0.459486106,0.393463119,0.47149396
170,0.457758468,0.392448875,0.47170776
170,0.457326316,0.391327043,0.47185975
170,0.457110161,0.390748482,0.47191322
170,0.456894163,0.389411737,0.47185683
170,0.456678165,0.390242492,0.47169572
170,0.456245851,0.389664508,0.47146094
170,0.456029693,0.389736739,0.47119075
170,0.455813693,0.390025712,0.47092927
170,0.457542313,0.392629922,0.4706958
170,0.464016624,0.400478738,0.47048414
170,0.459702098,0.393716824,0.47033417
170,0.460133765,0.395058785,0.47021794
170,0.46358529,0.399203351,0.4701295
170,0.463369623,0.398912025,0.4699633
170,0.463154113,0.399276194,0.4740376
170,0.462938445,0.39898485,0.47284067
170,0.462722776,0.399057679,0.47217375
170,0.462507107,0.398766389,0.47185767
170,0.462291437,0.397601947,0.4718749
170,0.459917932,0.394949918,0.4720599
170,0.462075608,0.397347379,0.47227293
170,0.461644267,0.397347379,0.47243375
170,0.461428437,0.397274656,0.4724921
170,0.461212765,0.397383743,0.47242785
170,0.460997093,0.396547672,0.47225878
170,0.460781261,0.395966413,0.47202122
170,0.460565429,0.395494356,0.47175846
170,0.460349756,0.394768496,0.47149575
170,0.461859938,0.39658401,0.47123805
170,0.472628515,0.412052829,0.47103608
170,0.47284353,0.412199991,0.47087318
170,0.473058386,0.412567964,0.4707554
170,0.485288784,0.428180619,0.47066665
170,0.485074586,0.427883207,0.47018486
170,0.484860388,0.427511515,0.47428298
170,0.484646189,0.42814344,0.4731021
170,0.48443199,0.426916979,0.4724456
170,0.484217791,0.426582645,0.47213757
170,0.484003591,0.426248378,0.47214845
170,0.485502823,0.428180619,0.47233084
170,0.483789391,0.426359793,0.47255003
170,0.48336083,0.426062704,0.47271237
170,0.48314647,0.425580047,0.4727589
170,0.482932268,0.425617169,0.47268242
170,0.482717907,0.425208869,0.4725061
170,0.482503546,0.425171756,0.47227007
170,0.482289184,0.424689362,0.47200334
170,0.482074822,0.423465469,0.4717142
170,0.483575031,0.42661979,0.4714649
170,0.48186046,0.424244202,0.47125
170,0.485716861,0.428329345,0.47108686
170,0.486145095,0.42888718,0.47097152
170,0.328242079,0.257178339,0.47088444
170,0.48935529,0.432722461,0.47038412
170,0.489141259,0.431865323,0.47449926
170,0.488927386,0.432163412,0.47332606
170,0.488713512,0.432163412,0.47267944
170,0.48849948,0.4319771,0.47236675
170,0.488285606,0.432051623,0.47237706
170,0.485931057,0.428738406,0.47256517
170,0.488071572,0.431790808,0.47278562
170,0.487643504,0.431492781,0.47293547
170,0.48742947,0.431567283,0.47296882
170,0.487215435,0.431157559,0.47288412
170,0.487001399,0.431008592,0.47270852
170,0.486787363,0.429742879,0.47246733
170,0.486573327,0.428924376,0.47217375
170,0.486359132,0.429370784,0.47189337
170,0.487857538,0.431641788,0.47163135
170,0.481646096,0.424800671,0.47141668
170,0.481431733,0.423725004,0.47125667
170,0.481217369,0.423020648,0.47114384
170,0.476496342,0.41592096,0.47106385
170,0.476281493,0.416031633,0.47051436
170,0.476066801,0.4154046,0.47463506
170,0.475851951,0.415515233,0.47346735
170,0.475637101,0.415146489,0.4728154
170,0.47542225,0.414003988,0.47250193
170,0.475207398,0.414630407,0.47251862
170,0.476711032,0.415478354,0.4727071
170,0.474992547,0.414593551,0.47291425
170,0.474562842,0.414151356,0.4730497
170,0.474347989,0.413414672,0.47307348
170,0.474132977,0.413782966,0.47298798
170,0.473918123,0.413377848,0.47280574
170,0.473703268,0.413856636,0.47253639
170,0.473488414,0.413856636,0.47224987
170,0.4732734,0.413598807,0.4719563
170,0.474777694,0.415257102,0.47169417
170,0.476925881,0.415847183,0.47148263
170,0.47714057,0.416695847,0.47132573
170,0.477355259,0.417618868,0.4712211
170,0.481002846,0.421835073,0.471142
170,0.480788323,0.421983221,0.47060412
170,0.480573958,0.421761005,0.47472978
170,0.480359434,0.422575953,0.47355452
170,0.480145068,0.421798039,0.47290176
170,0.479930543,0.420687406,0.47259498
170,0.479716018,0.421427739,0.47261268
170,0.479501492,0.420613392,0.4727874
170,0.479286966,0.420835444,0.47297978
170,0.479072439,0.419651539,0.473105
170,0.478857753,0.419577576,0.47312716
170,0.478643226,0.419281758,0.47303417
170,0.478428698,0.419170841,0.47282293
170,0.478214011,0.418431605,0.47255993
170,0.477999324,0.418394653,0.47225946
170,0.477784636,0.417655801,0.4719653
170,0.477569948,0.417914357,0.47170618
170,0.455597534,0.389339528,0.47149783
170,0.455381375,0.38952006,0.47134948
170,0.455165216,0.388076652,0.4712463
170,0.454948897,0.387824257,0.4711695
170,0.432815679,0.359789396,0.46952224
170,0.432597888,0.360104256,0.47356474
170,0.432380097,0.358985303,0.472331
170,0.432162147,0.358147093,0.47162342
170,0.431944355,0.358531165,0.47127444
170,0.431726404,0.35856609,0.4712505
170,0.431508611,0.357937676,0.47139525
170,0.433033469,0.36069932,0.47156495
170,0.431290659,0.358635944,0.47167504
170,0.430854754,0.358042378,0.4716748
170,0.430636801,0.358286735,0.47153574
170,0.430418847,0.357798094,0.47131205
170,0.430200893,0.357449246,0.47101352
170,0.42998278,0.356438442,0.4706912
170,0.429764825,0.356264294,0.47038263
170,0.42954687,0.355916113,0.47011414
170,0.431072707,0.358531165,0.4699071
170,0.429328756,0.355950924,0.46975937
170,0.433251417,0.360139248,0.46966487
170,0.433686996,0.360769356,0.4696024
170,0.437169179,0.365827336,0.46958685
170,0.436951556,0.365721654,0.4736299
170,0.436734091,0.365404688,0.4724036
170,0.436516467,0.365228645,0.47169927
170,0.436299001,0.365017442,0.47133875
170,0.436081376,0.364348975,0.4713012
170,0.435863909,0.364173149,0.4714362
170,0.433469207,0.360174242,0.47160444
170,0.435646283,0.363821607,0.47170725
170,0.43521103,0.36224147,0.47167814
170,0.434993403,0.362136233,0.4715457
170,0.434775616,0.361855665,0.47130865
170,0.434557988,0.361610245,0.47101042
170,0.434340201,0.361995937,0.4706924
170,0.434122413,0.361294812,0.47038886
170,0.433904625,0.360594278,0.4701311
170,0.435428657,0.363364819,0.46992832
170,0.429110641,0.3550811,0.46978623
170,0.428892684,0.355185428,0.469696
170,0.428674568,0.354768197,0.46967676
170,0.423872422,0.348570985,0.46967298
170,0.423653979,0.348260721,0.47372693
170,0.423435377,0.348157329,0.47250444
170,0.423216933,0.347985039,0.47179106
170,0.42299833,0.34750284,0.4714187
170,0.422779726,0.347158604,0.47137257
170,0.422561281,0.347020954,0.47150683
170,0.424090865,0.348536505,0.47166783
170,0.422342677,0.346676941,0.47174186
170,0.421905308,0.346676941,0.47171944
170,0.421686702,0.345920677,0.47157383
170,0.421468096,0.345199515,0.47133732
170,0.42124949,0.344616238,0.47104383
170,0.421030724,0.344959286,0.4707311
170,0.420811958,0.344581942,0.47043866
170,0.42059335,0.344513355,0.47018564
170,0.422124072,0.347399553,0.46998876
170,0.424309307,0.348605467,0.46985105
170,0.424527749,0.349571598,0.46980417
170,0.42474619,0.350227891,0.4697437
170,0.428456452,0.354073302,0.46965218
170,0.428238336,0.353830234,0.47370422
170,0.428020219,0.353587242,0.47246677
170,0.427801943,0.353517829,0.47173697
170,0.427583825,0.353552535,0.47135288
170,0.427365548,0.354316445,0.47130385
170,0.42714727,0.353795516,0.47142953
170,0.426929151,0.352685361,0.47156066
170,0.426710873,0.352546704,0.47163987
170,0.426492594,0.353240241,0.4716025
170,0.426274315,0.352685361,0.47145557
170,0.426056194,0.352512043,0.47122163
170,0.425837755,0.351611414,0.47093105
170,0.425619475,0.351438336,0.4706277
170,0.425401035,0.350780999,0.47033846
170,0.425182754,0.351265298,0.4700903
170,0.424964472,0.350331568,0.4698974
170,0.437386644,0.366214945,0.4698032
170,0.420155816,0.344410487,0.4697163
170,0.437604107,0.366673252,0.46965265
170,0.438038875,0.366461696,0.46953
170,0.450405155,0.382179427,0.47355896
170,0.450188669,0.382717397,0.47230133
170,0.449972023,0.38257391,0.47155392
170,0.449755535,0.382394581,0.4711628
170,0.449539047,0.38210772,0.47110248
170,0.4493224,0.381319277,0.47119597
170,0.449105753,0.381570077,0.47133195
170,0.450621641,0.382215283,0.47139502
170,0.448889264,0.381892628,0.47135502
170,0.448456126,0.379708503,0.47120917
170,0.448239476,0.37956545,0.47097626
170,0.448022827,0.379458175,0.47069302
170,0.447806177,0.379029191,0.4703912
170,0.447589527,0.379458175,0.47010535
170,0.447372876,0.378850503,0.46985987
170,0.447156066,0.378386069,0.46970975
170,0.448672774,0.380674652,0.4695757
170,0.446939414,0.376994108,0.469486
170,0.450838286,0.382143573,0.4694269
170,0.451271256,0.384009695,0.46935648
170,0.454732736,0.387391719,0.47335935
170,0.454516576,0.387716106,0.4720845
170,0.454300256,0.388329108,0.47132605
170,0.454084094,0.387644011,0.4709206
170,0.453867773,0.387607966,0.47082615
170,0.453651452,0.387355682,0.47092244
170,0.45343513,0.386779261,0.47104263
170,0.451054771,0.383327444,0.47110277
170,0.453218808,0.385879239,0.47106367
170,0.452786163,0.38602319,0.47091916
170,0.452569681,0.384692404,0.47069234
170,0.452353357,0.384297096,0.47041002
170,0.452136874,0.383973776,0.47011083
170,0.45192055,0.384584577,0.46982682
170,0.451704066,0.384189311,0.46962342
170,0.451487582,0.384297096,0.46943295
170,0.453002486,0.386419159,0.46929556
170,0.446722603,0.377529239,0.46921012
170,0.446505792,0.377208125,0.4691563
170,0.446288981,0.376958444,0.4693582
170,0.441515527,0.371304925,0.47335267
170,0.441298229,0.371127703,0.47207755
170,0.44108109,0.370525406,0.47131228
170,0.44086395,0.369923511,0.4708776
170,0.44064681,0.369888118,0.47078907
170,0.440429511,0.369746561,0.47087094
170,0.44021237,0.369711175,0.47099066
170,0.441732665,0.372049637,0.47105402
170,0.43999507,0.369711175,0.47101897
170,0.439560469,0.36840288,0.47088462
170,0.439343168,0.368120259,0.47066194
170,0.439125707,0.368862332,0.47038546
170,0.438908405,0.368332216,0.47009104
170,0.438691103,0.368261558,0.46985143
170,0.438473641,0.367237653,0.46960935
170,0.438256338,0.366955407,0.4694162
170,0.43977777,0.368120259,0.46928254
170,0.441949644,0.37187227,0.46920064
170,0.442166782,0.373469816,0.46914774
170,0.44238376,0.372830464,0.46947083
170,0.44607201,0.377101111,0.47347355
170,0.445855197,0.377279474,0.47219726
170,0.445638384,0.377029774,0.47140926
170,0.445421571,0.375960373,0.47098503
170,0.445204599,0.375461732,0.47088492
170,0.444987785,0.375746637,0.4709679
170,0.444770811,0.375248109,0.47109193
170,0.444553996,0.375105721,0.4711607
170,0.444337022,0.374678687,0.47113734
170,0.444120048,0.374749846,0.47100884
170,0.443903073,0.373576418,0.47079435
170,0.443686097,0.372688446,0.47052458
170,0.443469122,0.373825203,0.47027642
170,0.443252145,0.373647493,0.46999997
170,0.44303501,0.37325665,0.4697565
170,0.442818033,0.372759452,0.46956775
170,0.442600897,0.372723949,0.46943775
170,0.437821571,0.366743782,0.46935624
170,0.327942045,0.257962374,0.4692946
170,0.224686174,0.172519981,0.46963835
170,0.327341758,0.257149331,0.47364628
170,0.195890567,0.151320763,0.47234917
170,0.195571498,0.150406483,0.4715761
170,0.195252214,0.15011565,0.47114372
170,0.194932926,0.15011565,0.47104698
170,0.194613422,0.149786599,0.47113585
170,0.194293916,0.149072484,0.47126532
170,0.193974406,0.149284495,0.4713461
170,0.196209846,0.151515879,0.47132897
170,0.193654681,0.149014706,0.4712087
170,0.193015222,0.148687646,0.47100228
170,0.192695275,0.148150252,0.47077972
170,0.192375537,0.148207753,0.47049576
170,0.192055372,0.147920431,0.47021887
170,0.191735416,0.147710021,0.46998066
170,0.191415244,0.147270873,0.46979627
170,0.191095069,0.146452754,0.46966708
170,0.193334953,0.149053223,0.4695771
170,0.190774679,0.146319929,0.46950853
170,0.196528909,0.151301263,0.46978703
170,0.197167027,0.152141639,0.47377646
170,0.202262178,0.155481658,0.4724934
170,0.201944232,0.155940812,0.4717142
170,0.20162607,0.155501598,0.47128677
170,0.201307906,0.155262452,0.4711969
170,0.200989738,0.155043499,0.47129214
170,0.200671567,0.15424943,0.4714329
170,0.200353393,0.153952513,0.47151947
170,0.19684797,0.152063303,0.47151
170,0.200035004,0.153537614,0.47139642
170,0.199398217,0.152848151,0.47123688
170,0.199079818,0.152848151,0.4709789
170,0.198760992,0.152514186,0.47069436
170,0.198442375,0.15280883,0.4704228
170,0.198123542,0.152357233,0.47018927
170,0.197804707,0.152396458,0.47000623
170,0.197485868,0.152573077,0.46986926
170,0.199716825,0.153241819,0.46977288
170,0.202580334,0.155800953,0.46970013
170,0.190454286,0.146206158,0.46967188
170,0.189813277,0.145411815,0.47366333
170,0.183065467,0.139878223,0.47236273
170,0.182743086,0.139367455,0.47157788
170,0.182420702,0.139841688,0.47115022
170,0.182098315,0.139167225,0.4710621
170,0.181775712,0.139695626,0.47116598
170,0.181453106,0.13938567,0.47131008
170,0.181130285,0.139276411,0.4714014
170,0.183387633,0.140867701,0.47139528
170,0.18080746,0.139276411,0.4713245
170,0.180161801,0.138930899,0.47112533
170,0.179838541,0.138441145,0.4708624
170,0.179515491,0.138459258,0.4705795
170,0.179192438,0.138386818,0.4703096
170,0.178869169,0.138115448,0.47007525
170,0.178545897,0.137664159,0.4698834
170,0.178222622,0.137646133,0.46974045
170,0.180484632,0.139112658,0.46964163
170,0.190133889,0.146319929,0.46957028
170,0.183709369,0.141198825,0.46943605
170,0.184353046,0.14195548,0.4733973
170,0.189492662,0.145525073,0.47208646
170,0.189172043,0.145317489,0.4712926
170,0.188850997,0.145430686,0.47086012
170,0.18853016,0.145355214,0.47077638
170,0.188209107,0.145430686,0.4708807
170,0.187888051,0.145147831,0.47102892
170,0.187566992,0.144677421,0.47112226
170,0.184031315,0.141659799,0.4711577
170,0.18724593,0.144283255,0.47104573
170,0.186603372,0.143983539,0.47083932
170,0.186282088,0.143553603,0.4705757
170,0.185960802,0.14368434,0.47029233
170,0.185639299,0.144114601,0.4700196
170,0.185317793,0.14368434,0.46977484
170,0.184996285,0.142808435,0.4695758
170,0.184674773,0.142362884,0.4694298
170,0.186924653,0.143833875,0.4693326
170,0.202898274,0.15588086,0.4692728
170,0.203215999,0.156260876,0.4693649
170,0.203533933,0.15586088,0.4733228
170,0.221545653,0.170470298,0.47201326
170,0.221231287,0.170191325,0.47122055
170,0.220916919,0.170277124,0.47079617
170,0.220602335,0.170362958,0.47071537
170,0.220287748,0.169335223,0.4708249
170,0.219973371,0.168801903,0.47097746
170,0.219658778,0.168078736,0.47111493
170,0.221860016,0.170900196,0.471112
170,0.21934397,0.167951376,0.4709968
170,0.218714345,0.167421535,0.47079292
170,0.218399316,0.167590939,0.47053188
170,0.218084284,0.166956381,0.4702484
170,0.217769248,0.166618736,0.46996737
170,0.217453998,0.166344802,0.46971667
