数据点索引,预测SOC,真实SOC
1000,0.46228254,0.44724184
1001,0.46247697,0.4475675
1002,0.46285278,0.44789314
1003,0.4631057,0.448219
1004,0.46338665,0.44854447
1005,0.46375635,0.44886994
1006,0.46416625,0.44919562
1007,0.46457696,0.44952127
1008,0.464697,0.44984695
1009,0.46499535,0.4501726
1010,0.46529394,0.4504981
1011,0.46561384,0.45082358
1012,0.46572745,0.45114926
1013,0.46608108,0.45147473
1014,0.46636167,0.45180023
1015,0.46665177,0.4521257
1016,0.46698788,0.4524512
1017,0.46721786,0.45277652
1018,0.46759608,0.4531018
1019,0.46790874,0.45342714
1020,0.46825138,0.45375246
1021,0.46862322,0.45407775
1022,0.4690848,0.45440325
1023,0.46947944,0.45472857
1024,0.4698102,0.45505387
1025,0.47012103,0.4553792
1026,0.47045034,0.4557045
1027,0.47072026,0.45602983
1028,0.4710569,0.45635515
1029,0.4712525,0.45668045
1030,0.47166923,0.4570056
1031,0.4718175,0.45733073
1032,0.472345,0.45765588
1033,0.4726029,0.45798102
1034,0.47296235,0.45830616
1035,0.47354537,0.4586313
1036,0.47389665,0.45895624
1037,0.4742822,0.45928138
1038,0.47482073,0.45960653
1039,0.47508937,0.4599315
1040,0.4756422,0.46025664
1041,0.47604826,0.4605816
1042,0.47633487,0.4609064
1043,0.47666162,0.46123135
1044,0.4768993,0.46155632
1045,0.47712672,0.4618813
1046,0.47740492,0.4622061
1047,0.4775635,0.46253088
1048,0.47778988,0.46285602
1049,0.47827673,0.4631808
1050,0.47859156,0.46350595
1051,0.47868884,0.46383074
1052,0.479087,0.46415552
1053,0.47926617,0.46448034
1054,0.47957844,0.46480513
1055,0.47981888,0.46512973
1056,0.48032328,0.46545452
1057,0.48059404,0.46577933
1058,0.48085234,0.46610412
1059,0.4810818,0.4664289
1060,0.48147228,0.46675354
1061,0.48178458,0.46707833
1062,0.4819678,0.46740294
1063,0.48246413,0.46772757
1064,0.48265243,0.46805218
1065,0.4830713,0.4683768
1066,0.48340666,0.46870124
1067,0.48369676,0.46902603
1068,0.48398834,0.4693505
1069,0.48455963,0.4696751
1070,0.48471946,0.46999955
1071,0.4851536,0.47032398
1072,0.48551667,0.47064844
1073,0.48570922,0.47097304
1074,0.48614997,0.4712975
1075,0.48644742,0.4716221
1076,0.48684728,0.4719464
1077,0.48719442,0.47227085
1078,0.4874077,0.47259527
1079,0.4877181,0.47291955
1080,0.4879216,0.47324398
1081,0.48815864,0.47356844
1082,0.4881769,0.47389272
1083,0.48868787,0.474217
1084,0.48905903,0.47454125
1085,0.48927346,0.47486553
1086,0.48965794,0.47518998
1087,0.4899065,0.47551423
1088,0.4902459,0.4758385
1089,0.4906419,0.4761628
1090,0.49119338,0.47648725
1091,0.49141037,0.47681135
1092,0.49188304,0.47713563
1093,0.4922653,0.4774597
1094,0.49244016,0.4777838
1095,0.4928875,0.47810808
1096,0.49340504,0.47843218
1097,0.4936439,0.47875628
1098,0.4942315,0.47908038
1099,0.49444216,0.4794043
1100,0.49498522,0.4797284
1101,0.49537572,0.48005232
1102,0.49586332,0.48037642
1103,0.49614298,0.48070034
1104,0.4964642,0.48102427
1105,0.4968425,0.4813482
1106,0.49706876,0.48167193
1107,0.49735177,0.48199585
1108,0.49763674,0.48231995
1109,0.49782488,0.48264387
1110,0.498047,0.48296764
1111,0.49837282,0.48329157
1112,0.4988216,0.4836153
1113,0.49910116,0.48393923
1114,0.49935126,0.48426297
1115,0.49974352,0.48458675
1116,0.50012016,0.4849105
1117,0.5002281,0.48523423
1118,0.5004455,0.48555797
1119,0.50065744,0.48588157
1120,0.50098616,0.4862053
1121,0.5013513,0.48652905
1122,0.5016521,0.48685265
1123,0.5020131,0.4871764
1124,0.50229985,0.48749995
1125,0.50260437,0.48782355
1126,0.50283,0.4881471
1127,0.5033113,0.48847085
1128,0.50351477,0.48879445
1129,0.5038737,0.489118
1130,0.5041214,0.48944178
1131,0.5043488,0.48976517
1132,0.5048845,0.49008894
1133,0.50526905,0.49041232
1134,0.5055336,0.49073592
1135,0.5060612,0.4910593
1136,0.50632244,0.49138272
1137,0.5064555,0.49170613
1138,0.50685585,0.4920297
1139,0.50739384,0.49235293
1140,0.5076269,0.49267632
1141,0.5078641,0.49299973
1142,0.50818396,0.49332297
1143,0.5084782,0.49364635
1144,0.50892246,0.4939696
1145,0.509303,0.494293
1146,0.5094366,0.4946162
1147,0.5096897,0.49493963
1148,0.51002717,0.49526268
1149,0.510545,0.49558592
1150,0.5109915,0.49590933
1151,0.51102656,0.49623236
1152,0.5114651,0.4965556
1153,0.5115242,0.49687883
1154,0.5119466,0.4972019
1155,0.51223993,0.49752513
1156,0.5126669,0.49784818
1157,0.5129719,0.49817142
1158,0.5133305,0.49849445
1159,0.5137126,0.4988175
1160,0.5139905,0.49914056
1161,0.51427823,0.4994638
1162,0.51480716,0.49978685
1163,0.515147,0.50010973
1164,0.5155415,0.5004328
1165,0.5158484,0.50075567
1166,0.5159861,0.50107855
1167,0.51647544,0.5014016
1168,0.51671785,0.50172466
1169,0.51708615,0.50204754
1170,0.5172621,0.5023704
1171,0.5175876,0.5026933
1172,0.5178789,0.50301623
1173,0.5182026,0.5033391
1174,0.51852596,0.5036618
1175,0.5188699,0.5039847
1176,0.51914316,0.5043074
1177,0.51933074,0.50463045
1178,0.51960766,0.5049533
1179,0.51999176,0.505276
1180,0.52042747,0.50559855
1181,0.5208894,0.5059213
1182,0.52103245,0.506244
1183,0.52151024,0.5065667
1184,0.52177477,0.5068894
1185,0.52212375,0.5072121
1186,0.5225863,0.5075346
1187,0.52305627,0.5078574
1188,0.5233073,0.5081799
1189,0.52380383,0.5085026
1190,0.52396613,0.5088251
1191,0.5245099,0.5091478
1192,0.5248475,0.5094704
1193,0.5252554,0.50979275
1194,0.5255532,0.51011527
1195,0.5258572,0.5104376
1196,0.5261204,0.5107602
1197,0.5262635,0.51108253
1198,0.526646,0.5114049
1199,0.5271382,0.51172745
1200,0.5273807,0.5120498
1201,0.5278802,0.51237214
1202,0.5281772,0.5126945
1203,0.5285672,0.5130169
1204,0.5288716,0.5133392
1205,0.5292489,0.51366156
1206,0.5294113,0.5139838
1207,0.5298535,0.5143061
1208,0.5303047,0.51462835
1209,0.5308242,0.5149505
1210,0.53107405,0.5152727
1211,0.531325,0.5155951
1212,0.5315993,0.51591724
1213,0.5320432,0.5162392
1214,0.5324162,0.51656145
1215,0.53282297,0.5168836
1216,0.5330996,0.51720583
1217,0.5334334,0.517528
1218,0.5337837,0.51785004
1219,0.5340627,0.5181722
1220,0.53450215,0.51849425
1221,0.5348936,0.51881623
1222,0.5353008,0.5191382
1223,0.5356788,0.51946026
1224,0.53609645,0.51978225
1225,0.53635126,0.5201043
1226,0.53668964,0.52042645
1227,0.5370381,0.52074814
1228,0.53731453,0.5210701
1229,0.53763264,0.521392
1230,0.5379262,0.52171385
1231,0.5384126,0.52203566
1232,0.5387608,0.5223575
1233,0.5390887,0.5226793
1234,0.53943753,0.5230012
1235,0.53967494,0.5233228
1236,0.5402678,0.5236447
1237,0.5406151,0.5239664
1238,0.5408068,0.5242882
1239,0.5412302,0.52460986
1240,0.54143083,0.5249315
1241,0.54190904,0.52525336
1242,0.54230917,0.52557504
1243,0.542688,0.52589667
1244,0.5430367,0.52621835
1245,0.5433913,0.52654004
1246,0.5435203,0.52686167
1247,0.5440841,0.5271832
1248,0.5444573,0.5275047
1249,0.5449247,0.5278263
1250,0.54508007,0.5281478
1251,0.5454234,0.5284693
1252,0.5458417,0.5287908
1253,0.5462819,0.5291121
1254,0.54667264,0.5294336
1255,0.54701656,0.5297551
1256,0.5471864,0.53007656
1257,0.5475539,0.5303979
1258,0.54801226,0.5307194
1259,0.5480931,0.5310409
1260,0.5485722,0.5313622
1261,0.5488788,0.5316835
1262,0.5493407,0.53200483
1263,0.54965246,0.532326
1264,0.5497546,0.5326475
1265,0.5501448,0.5329686
1266,0.55057335,0.5332899
1267,0.55095094,0.53361106
1268,0.5512595,0.5339324
1269,0.5514645,0.5342537
1270,0.55176336,0.53457505
1271,0.5522946,0.53489614
1272,0.5524806,0.5352171
1273,0.55268246,0.53553826
1274,0.5528843,0.5358594
1275,0.5530826,0.53618073
1276,0.55348873,0.5365019
1277,0.55401385,0.53682303
1278,0.5542309,0.5371442
1279,0.554597,0.53746516
1280,0.554976,0.5377863
1281,0.555442,0.5381073
1282,0.5558748,0.5384284
1283,0.5561301,0.53874934
1284,0.5566335,0.5390701
1285,0.55699635,0.5393911
1286,0.55723554,0.5397121
1287,0.5575718,0.54003304
1288,0.5580431,0.540354
1289,0.5580768,0.5406748
1290,0.5585044,0.5409956
1291,0.5587404,0.54131657
1292,0.55893826,0.54163754
1293,0.5593325,0.5419584
1294,0.5597551,0.5422792
1295,0.5600555,0.5426
1296,0.5604144,0.54292077
1297,0.56075025,0.5432414
1298,0.56104356,0.54356235
1299,0.56142735,0.54388314
1300,0.56176674,0.54420376
1301,0.5619825,0.54452455
1302,0.5625353,0.54484516
1303,0.5631261,0.5451658
1304,0.56334865,0.54548657
1305,0.56371397,0.5455753
1306,0.5744296,0.54583234
1307,0.5710207,0.5460932
1308,0.56909347,0.54635704
1309,0.56797075,0.54662216
1310,0.56757957,0.5468881
1311,0.5674654,0.54715425
1312,0.56774646,0.54742056
1313,0.56817293,0.5476867
1314,0.5682558,0.54795283
1315,0.5686219,0.5482186
1316,0.5688678,0.5484842
1317,0.56918204,0.5487496
1318,0.5694828,0.54901487
1319,0.5697192,0.54928017
1320,0.57006556,0.54954505
1321,0.5703145,0.54980993
1322,0.57065743,0.55007446
1323,0.5709219,0.550339
1324,0.5711947,0.55060315
1325,0.57157356,0.55086714
1326,0.571718,0.55113095
1327,0.57193136,0.5513944
1328,0.5721643,0.55165774
1329,0.5723593,0.55192083
1330,0.5729419,0.5521834
1331,0.573318,0.55244595
1332,0.57359254,0.55270815
1333,0.57385015,0.5529702
1334,0.57421243,0.55323184
1335,0.5745629,0.5534933
1336,0.57492167,0.5537546
1337,0.5751472,0.55401593
1338,0.57544774,0.5542769
1339,0.57560813,0.55453765
1340,0.57590795,0.55479825
1341,0.57635474,0.55505866
1342,0.5766473,0.5553187
1343,0.5771317,0.55557865
1344,0.5774274,0.55583835
1345,0.5777302,0.55609804
1346,0.57812274,0.5563572
1347,0.5783886,0.55661637
1348,0.5786889,0.55687517
1349,0.57891566,0.5571338
1350,0.5792132,0.55739224
1351,0.5796349,0.5576505
1352,0.579746,0.5579086
1353,0.58002985,0.5581665
1354,0.58039784,0.55842406
1355,0.5807762,0.5586816
1356,0.58121324,0.5589388
1357,0.581566,0.55919564
1358,0.5819528,0.5594521
1359,0.5824654,0.5597084
1360,0.5827386,0.55996436
1361,0.5831131,0.5602201
1362,0.5835521,0.5604759
1363,0.5836868,0.5607311
1364,0.5840363,0.56098616
1365,0.58419514,0.5612412
1366,0.5844837,0.5614961
1367,0.5847329,0.56175077
1368,0.5849674,0.5620053
1369,0.58547413,0.5622596
1370,0.5856794,0.5625136
1371,0.5860353,0.56276757
1372,0.586432,0.5630212
1373,0.58663845,0.5632746
1374,0.58688974,0.5635278
1375,0.5872394,0.5637809
1376,0.587564,0.5640336
1377,0.5878964,0.56428635
1378,0.5882153,0.5645389
1379,0.5884149,0.5647911
1380,0.58868086,0.5650431
1381,0.58902925,0.56529474
1382,0.5894618,0.5655464
1383,0.5897364,0.56579787
1384,0.58989453,0.56604916
1385,0.59018993,0.5663001
1386,0.5905391,0.56655085
1387,0.5908296,0.5668014
1388,0.5912099,0.5670518
1389,0.59165263,0.56730205
1390,0.59183526,0.56755185
1391,0.5921568,0.56780154
1392,0.5923383,0.56805104
1393,0.59266126,0.56830037
1394,0.59305674,0.5685495
1395,0.5933727,0.5687983
1396,0.5937509,0.5690469
1397,0.59404576,0.56929517
1398,0.5942818,0.5695434
1399,0.59457314,0.56979126
1400,0.595008,0.570039
1401,0.59522533,0.5702865
1402,0.5956559,0.5705339
1403,0.5960047,0.5707809
1404,0.5963594,0.5710277
1405,0.59676766,0.57127434
1406,0.596857,0.5715204
1407,0.59730244,0.5717665
1408,0.59755296,0.5720126
1409,0.5977546,0.57225835
1410,0.59804416,0.5725041
1411,0.5982736,0.5727495
1412,0.5986792,0.5729945
1413,0.5989811,0.5732397
1414,0.5990827,0.57348436
1415,0.59953487,0.5737292
1416,0.5997935,0.57397354
1417,0.6000525,0.57421803
1418,0.60031116,0.5744621
1419,0.60056716,0.5747061
1420,0.60069793,0.57494986
1421,0.6011032,0.57519346
1422,0.60140264,0.5754369
1423,0.60180444,0.57568014
1424,0.60199827,0.57592314
1425,0.6024144,0.57616585
1426,0.60270035,0.5764084
1427,0.60293984,0.5766509
1428,0.6032153,0.57689303
1429,0.60355127,0.57713485
1430,0.603781,0.57737666
1431,0.6041372,0.5776181
1432,0.6043757,0.5778594
1433,0.6045971,0.5781006
1434,0.6048156,0.5783417
1435,0.60521686,0.5785823
1436,0.6055428,0.57882303
1437,0.60584205,0.5790632
1438,0.6060889,0.57930356
1439,0.6062846,0.5795434
1440,0.6065738,0.57978326
1441,0.6067091,0.5800229
1442,0.6071195,0.58026236
1443,0.6073656,0.5805015
1444,0.60775125,0.58074063
1445,0.607978,0.5809795
1446,0.6081604,0.5812181
1447,0.60854876,0.58145636
1448,0.60886467,0.5816944
1449,0.60932577,0.5819324
1450,0.60974526,0.5821701
1451,0.61002886,0.5824075
1452,0.61039686,0.5826444
1453,0.6106532,0.5828814
1454,0.61092556,0.583118
1455,0.61122596,0.5833546
1456,0.6114422,0.58359087
1457,0.6116239,0.58382714
1458,0.6117249,0.58406323
1459,0.61195344,0.58429927
1460,0.61232865,0.58453536
1461,0.61247194,0.5847711
1462,0.6127159,0.5850068
1463,0.61284286,0.58524233
1464,0.6130234,0.5854777
1465,0.6133572,0.585713
1466,0.6135303,0.5859482
1467,0.6136748,0.5861831
1468,0.6139897,0.58641803
1469,0.6141349,0.5866527
1470,0.61444783,0.5868872
1471,0.6147547,0.5871214
1472,0.6149216,0.58735555
1473,0.61524713,0.5875895
1474,0.6154532,0.5878232
1475,0.6158037,0.5880566
1476,0.61589587,0.58829004
1477,0.61619526,0.5885232
1478,0.6163163,0.58875644
1479,0.6164166,0.5889895
1480,0.61668134,0.5892223
1481,0.61678666,0.5894552
1482,0.61708796,0.5896877
1483,0.6172904,0.58992
1484,0.61761475,0.5901523
1485,0.6178718,0.5903843
1486,0.61802834,0.59061605
1487,0.61843884,0.5908477
1488,0.6186241,0.59107906
1489,0.6189822,0.59131014
1490,0.61918473,0.59154123
1491,0.61952096,0.5917721
1492,0.61967593,0.5920028
1493,0.6198944,0.5922333
1494,0.6200417,0.5924637
1495,0.6202406,0.59269404
1496,0.62033486,0.59292436
1497,0.62067664,0.5931544
1498,0.6209161,0.5933842
1499,0.621133,0.593614
1500,0.6213216,0.59384346
1501,0.6216657,0.5940729
1502,0.6220479,0.594302
1503,0.6222522,0.59453094
1504,0.6223272,0.59475964
1505,0.6225346,0.5949884
1506,0.62280303,0.59521693
1507,0.62298536,0.59544533
1508,0.6231836,0.5956735
1509,0.6234434,0.59590155
1510,0.6236944,0.5961294
1511,0.62381977,0.59635705
1512,0.6240896,0.59658474
1513,0.62442267,0.596812
1514,0.62469923,0.59703916
1515,0.6248792,0.5972661
1516,0.6251817,0.59749305
1517,0.6254806,0.59771967
1518,0.6256617,0.59794605
1519,0.6258827,0.5981725
1520,0.6260131,0.5983987
1521,0.6262726,0.59862477
1522,0.62667024,0.5988504
1523,0.6269238,0.599076
1524,0.62712526,0.59930146
1525,0.6273341,0.59952646
1526,0.6275214,0.5997516
1527,0.62768304,0.5999766
1528,0.6279194,0.60020155
1529,0.62819177,0.6004262
1530,0.6285465,0.6006506
1531,0.6286912,0.6008751
1532,0.62896186,0.60109913
1533,0.629234,0.60132325
1534,0.62958485,0.60154676
1535,0.6298121,0.6017705
1536,0.6299172,0.6019937
1537,0.63010746,0.6022171
1538,0.63042265,0.60244006
1539,0.6307647,0.6026629
1540,0.6310278,0.60288554
1541,0.63118494,0.60310787
1542,0.6315071,0.60333014
1543,0.63177526,0.6035523
1544,0.6320663,0.6037742
1545,0.6321626,0.603996
1546,0.6325308,0.6042175
1547,0.6327213,0.60443896
1548,0.6329044,0.60466015
1549,0.63313144,0.6048812
1550,0.63336074,0.60510224
1551,0.63366175,0.6053229
1552,0.6340201,0.60554343
1553,0.6342357,0.60576373
1554,0.6345105,0.6059839
1555,0.6348655,0.60620385
1556,0.63500184,0.6064237
1557,0.6350534,0.60664326
1558,0.6353078,0.60686284
1559,0.63558555,0.6070823
1560,0.6358624,0.60730135
1561,0.6361477,0.60752046
1562,0.63650614,0.60773915
1563,0.63675237,0.60795766
1564,0.6369456,0.60817605
1565,0.6372275,0.608394
1566,0.63738835,0.60861206
1567,0.63781446,0.60882986
1568,0.63814294,0.6090473
1569,0.6383088,0.6092648
1570,0.6385187,0.60948205
1571,0.6387983,0.60969895
1572,0.6389618,0.60991573
1573,0.6392684,0.61013246
1574,0.6394881,0.61034906
1575,0.6396057,0.61056525
1576,0.6399965,0.61078143
1577,0.6401615,0.6109975
1578,0.64029497,0.6112135
1579,0.64061123,0.61142915
1580,0.6406692,0.61164486
1581,0.6409819,0.61186033
1582,0.6413549,0.61207545
1583,0.64170814,0.61229044
1584,0.64193773,0.6125054
1585,0.6421001,0.61271995
1586,0.64239883,0.61293423
1587,0.6427053,0.61314845
1588,0.6429762,0.6133623
1589,0.64319456,0.6135762
1590,0.64332885,0.6137899
1591,0.64350814,0.6140034
1592,0.64362335,0.6142169
1593,0.64395654,0.6144303
1594,0.6440383,0.61464363
1595,0.6441254,0.6148566
1596,0.64438486,0.61506957
1597,0.64453965,0.6152824
1598,0.6448659,0.615495
1599,0.6452087,0.61570764
1600,0.64535075,0.61591995
1601,0.6454764,0.616132
1602,0.6458497,0.6163441
1603,0.6461574,0.6165558
1604,0.6463631,0.6167674
1605,0.6466223,0.61697876
1606,0.646927,0.61718994
1607,0.6471921,0.61740077
1608,0.6472763,0.61761165
1609,0.64750046,0.6178223
1610,0.6476532,0.61803275
1611,0.64781463,0.6182432
1612,0.6480532,0.6184533
1613,0.64817226,0.61866367
1614,0.6485276,0.6188736
1615,0.6488823,0.61908317
1616,0.64910483,0.61929274
1617,0.64943576,0.61950195
1618,0.6495702,0.61971104
1619,0.64997125,0.6199197
1620,0.6504897,0.6201284
1621,0.6506448,0.6203367
1622,0.65085125,0.62054485
1623,0.6509652,0.62075305
1624,0.65111583,0.620961
1625,0.6512208,0.6211688
1626,0.65157336,0.6213764
1627,0.65177786,0.6215838
1628,0.6519043,0.62179124
1629,0.65202683,0.6219985
1630,0.6523235,0.6222058
1631,0.65241826,0.62241304
1632,0.65281045,0.62261975
1633,0.65280104,0.6228263
1634,0.6531792,0.6230328
1635,0.6533997,0.62323916
1636,0.6535919,0.62344533
1637,0.6538173,0.6236514
1638,0.65389556,0.6238572
1639,0.6541332,0.624063
1640,0.6544639,0.62426865
1641,0.654751,0.6244741
1642,0.65488,0.6246792
1643,0.65516585,0.6248843
1644,0.65533435,0.62508905
1645,0.6555052,0.6252936
1646,0.65577793,0.62549824
1647,0.65594876,0.62570244
1648,0.6562389,0.62590665
1649,0.6565636,0.6261103
1650,0.6569053,0.626314
1651,0.6572497,0.6265175
1652,0.65740865,0.6267206
1653,0.6576296,0.62692374
1654,0.6578059,0.6271267
1655,0.6579301,0.62732947
1656,0.658103,0.62753206
1657,0.6581987,0.62773466
1658,0.6585443,0.6279371
1659,0.65871936,0.6281393
1660,0.65887296,0.6283414
1661,0.6591816,0.62854344
1662,0.65942025,0.62874514
1663,0.65974873,0.62894684
1664,0.6598367,0.6291482
1665,0.66006947,0.62934935
1666,0.6602784,0.6295505
1667,0.6604026,0.6297515
1668,0.66082627,0.6299523
1669,0.66092366,0.63015294
1670,0.6609815,0.6303534
1671,0.66113675,0.63055384
1672,0.66135967,0.6307543
1673,0.661402,0.63095456
1674,0.66168666,0.63115484
1675,0.66182315,0.63135475
1676,0.6619689,0.63155466
1677,0.6621085,0.6317544
1678,0.6623078,0.63195413
1679,0.66257715,0.6321535
1680,0.6627183,0.6323529
1681,0.66311955,0.6325519
1682,0.6630765,0.63275075
1683,0.6634245,0.6329496
1684,0.6636554,0.63314825
1685,0.6639111,0.63334656
1686,0.6641698,0.6335447
1687,0.6643751,0.63374263
1688,0.6646333,0.6339402
1689,0.6648139,0.6341378
1690,0.66510546,0.6343352
1691,0.6652906,0.63453263
1692,0.6655162,0.6347297
1693,0.6656255,0.6349267
1694,0.66592824,0.6351234
1695,0.66607857,0.6353199
1696,0.6663318,0.6355164
1697,0.6665267,0.63571274
1698,0.66669536,0.6359091
1699,0.6667984,0.63610506
1700,0.6669127,0.6363012
1701,0.66700685,0.6364972
1702,0.6672769,0.63669294
1703,0.66744006,0.63688874
1704,0.6676363,0.6370842
1705,0.6678311,0.6372796
1706,0.6679489,0.6374749
1707,0.6680851,0.63767016
1708,0.66826916,0.63786525
1709,0.6685222,0.63806
1710,0.66878855,0.63825446
1711,0.66890347,0.638449
1712,0.66918254,0.6386434
1713,0.66957957,0.6388372
1714,0.66989064,0.63903105
1715,0.6701732,0.6392247
1716,0.6702624,0.63941795
1717,0.670531,0.63961107
1718,0.6707623,0.639804
1719,0.6710443,0.6399966
1720,0.6713659,0.6401892
1721,0.67155266,0.64038134
1722,0.67182237,0.6405734
1723,0.6720794,0.64076525
1724,0.67243254,0.64095676
1725,0.6727118,0.6411484
1726,0.6727798,0.6413397
1727,0.6729604,0.64153105
1728,0.67304665,0.6417222
1729,0.6733047,0.64191335
1730,0.6733617,0.64210427
1731,0.6735832,0.64229506
1732,0.6738444,0.6424857
1733,0.67406046,0.64267623
1734,0.6742127,0.6428665
1735,0.67440015,0.64305675
1736,0.6744086,0.6432468
1737,0.6746336,0.64343685
1738,0.67488,0.64362675
1739,0.6750091,0.6438165
1740,0.6751741,0.6440062
1741,0.6754429,0.6441955
1742,0.67559695,0.64438486
1743,0.67577493,0.64457405
1744,0.676015,0.644763
1745,0.67623866,0.6449518
1746,0.67627853,0.64514065
1747,0.67642957,0.6453291
1748,0.67664707,0.6455175
1749,0.67685664,0.64570564
1750,0.67707574,0.64589393
1751,0.6770468,0.646082
1752,0.67723846,0.6462699
1753,0.6773609,0.64645785
1754,0.6775298,0.64664555
1755,0.67764837,0.6468333
1756,0.6779679,0.6470207
1757,0.67811465,0.64720786
1758,0.678369,0.6473951
1759,0.67851704,0.64758193
1760,0.6786787,0.64776874
1761,0.6788643,0.6479554
1762,0.67912376,0.6481419
1763,0.679482,0.648328
1764,0.67956036,0.64851415
1765,0.6797162,0.64870006
1766,0.679957,0.648886
1767,0.6801653,0.64907146
1768,0.68031573,0.649257
1769,0.68043774,0.64944226
1770,0.68065435,0.64962745
1771,0.680877,0.6498125
1772,0.6811382,0.6499974
1773,0.6812573,0.6501819
1774,0.6815279,0.6503666
1775,0.68170875,0.6505509
1776,0.68203884,0.6507309
1777,0.68233454,0.6509106
1778,0.68247014,0.65109026
1779,0.6826701,0.65126973
1780,0.68275774,0.65144885
1781,0.68298674,0.651628
1782,0.6833254,0.65180695
1783,0.6835474,0.65198576
1784,0.68377614,0.65216416
1785,0.68377674,0.6523426
1786,0.6840475,0.6525209
1787,0.68426186,0.6526992
1788,0.6843215,0.6528773
1789,0.6843851,0.6530552
1790,0.6846044,0.65323305
1791,0.684616,0.653411
1792,0.6847215,0.6535889
1793,0.68494856,0.6537667
1794,0.68500704,0.65394425
1795,0.6850889,0.6541218
1796,0.685338,0.6542992
1797,0.6854711,0.65447676
1798,0.68563175,0.65465385
1799,0.68572664,0.6548309
1800,0.68596494,0.6550079
1801,0.6862088,0.65518445
1802,0.68644434,0.655361
1803,0.6867588,0.6555372
1804,0.6868819,0.6557133
1805,0.6871742,0.65588915
1806,0.6873593,0.6560646
1807,0.6875737,0.6562401
1808,0.6878232,0.6564153
1809,0.68807113,0.6565904
1810,0.6882793,0.65676516
1811,0.688576,0.6569398
1812,0.6887001,0.6571144
1813,0.68886614,0.65728885
1814,0.6890147,0.6574631
1815,0.68929017,0.6576372
1816,0.6894498,0.6578109
1817,0.68954414,0.6579846
1818,0.6897986,0.65815836
1819,0.6900849,0.65833193
1820,0.69021523,0.6585053
1821,0.6903945,0.65867853
1822,0.69046736,0.65885156
1823,0.6906763,0.6590246
1824,0.6907381,0.6591975
1825,0.6909108,0.65937036
1826,0.69112766,0.6595432
1827,0.691168,0.6597158
1828,0.69135165,0.65988845
1829,0.69155586,0.66006076
1830,0.69164205,0.66023296
1831,0.6918531,0.6604051
1832,0.69198036,0.66057694
1833,0.6921749,0.6607488
1834,0.6924166,0.6609206
1835,0.69246286,0.66109204
1836,0.6927476,0.6612635
1837,0.6929294,0.6614348
1838,0.6930082,0.66160595
1839,0.69315434,0.6617769
1840,0.6933268,0.6619477
1841,0.6934959,0.6621183
1842,0.6938181,0.6622889
1843,0.6940371,0.66245914
1844,0.6941213,0.66262925
1845,0.6942232,0.6627993
1846,0.6943604,0.6629694
1847,0.6946311,0.663139
1848,0.6949252,0.6633085
1849,0.69518536,0.6634779
1850,0.695302,0.6636471
1851,0.6954885,0.66381615
1852,0.69555223,0.663985
1853,0.6958018,0.6641537
1854,0.6959224,0.66432256
1855,0.6960282,0.6644909
1856,0.6961911,0.6646594
1857,0.6964619,0.6648276
1858,0.69667625,0.6649954
1859,0.696787,0.66516334
1860,0.6971166,0.6653312
1861,0.6970616,0.6654987
1862,0.6972408,0.6656663
1863,0.6973196,0.6658338
1864,0.69749415,0.666001
1865,0.6976715,0.66616833
1866,0.6978258,0.66633546
1867,0.6980065,0.6665024
1868,0.6980338,0.66666937
1869,0.6982335,0.66683614
1870,0.6983682,0.66700274
1871,0.69851005,0.66716933
1872,0.6986704,0.66733575
1873,0.6987824,0.66750216
1874,0.69897145,0.6676682
1875,0.69916767,0.6678341
1876,0.69935334,0.66799986
1877,0.699599,0.6681654
1878,0.69983375,0.66833097
1879,0.6998008,0.66849613
1880,0.6999564,0.66866136
1881,0.70015883,0.6688264
1882,0.70034146,0.6689914
1883,0.70046586,0.66915643
1884,0.7006659,0.6693211
1885,0.7006973,0.66948545
1886,0.70097387,0.66964996
1887,0.701036,0.6698141
1888,0.70117104,0.66997826
1889,0.7012585,0.6701426
1890,0.701439,0.67030656
1891,0.7016197,0.67047036
1892,0.7018781,0.67063403
1893,0.7020737,0.6707973
1894,0.7023721,0.6709608
1895,0.7024217,0.6711237
1896,0.7026262,0.67128646
1897,0.7028391,0.6714492
1898,0.70301116,0.6716118
1899,0.70316243,0.6717742
1900,0.7032755,0.67193663
1901,0.7035456,0.6720987
1902,0.70378107,0.6722606
1903,0.7038542,0.67242247
1904,0.703901,0.6725842
1905,0.7040299,0.6727459
1906,0.7041469,0.6729074
1907,0.70441407,0.6730688
1908,0.7045389,0.6732302
1909,0.70457536,0.6733915
1910,0.70461094,0.6735526
1911,0.7048354,0.67371374
1912,0.70498675,0.67387456
1913,0.7049885,0.67403543
1914,0.70523816,0.6741964
1915,0.70530236,0.6743571
1916,0.70541024,0.67451763
1917,0.70558345,0.67467827
1918,0.7056583,0.6748388
1919,0.7058397,0.67499894
1920,0.7060466,0.6751591
1921,0.706152,0.6753189
1922,0.70634234,0.6754787
1923,0.70646465,0.67563814
1924,0.70656,0.67579776
1925,0.70673084,0.6759572
1926,0.70682514,0.67611647
1927,0.7070297,0.6762756
1928,0.7071074,0.6764347
1929,0.70722985,0.6765936
1930,0.7072928,0.6767524
1931,0.7075118,0.6769111
1932,0.7076557,0.6770697
1933,0.70786667,0.6772281
1934,0.70787984,0.67738634
1935,0.7080993,0.6775444
1936,0.7081873,0.67770225
1937,0.7083836,0.67786014
