数据点索引,预测SOC,真实SOC
1006,0.4695702,0.48672503
1007,0.4693138,0.48627916
1008,0.46881264,0.4858333
1009,0.46841592,0.48538727
1010,0.4683667,0.48494145
1011,0.46797103,0.48449525
1012,0.46754825,0.48404926
1013,0.46725053,0.48360288
1014,0.4667787,0.48315692
1015,0.466229,0.4827106
1016,0.46563458,0.4822645
1017,0.46502197,0.48181817
1018,0.46450824,0.4813719
1019,0.4641028,0.48092562
1020,0.46363878,0.48047918
1021,0.46296293,0.48003256
1022,0.462721,0.47958595
1023,0.46220225,0.47913936
1024,0.46186903,0.47869256
1025,0.46128193,0.478246
1026,0.46087426,0.47779927
1027,0.46042144,0.47735274
1028,0.4598035,0.47690582
1029,0.45924166,0.47645894
1030,0.45874172,0.47601208
1031,0.45833987,0.47556522
1032,0.4580724,0.4751182
1033,0.45756352,0.47467116
1034,0.45703202,0.47422436
1035,0.45668018,0.47377738
1036,0.4563676,0.4733302
1037,0.4559763,0.47288305
1038,0.45555264,0.47243613
1039,0.45512426,0.471989
1040,0.4549353,0.4715419
1041,0.45451713,0.47109443
1042,0.4541695,0.47064736
1043,0.45380294,0.4702003
1044,0.45339334,0.46975288
1045,0.45303756,0.46930566
1046,0.45266175,0.46885848
1047,0.45207298,0.4684109
1048,0.45167905,0.46796376
1049,0.4514048,0.4675164
1050,0.45075098,0.46706888
1051,0.4503708,0.46662158
1052,0.45004377,0.4661739
1053,0.44955721,0.46572623
1054,0.4492776,0.46527857
1055,0.448974,0.4648311
1056,0.44849536,0.4643833
1057,0.44827175,0.46393532
1058,0.44783825,0.46348754
1059,0.44749242,0.46303955
1060,0.4470135,0.4625918
1061,0.44650346,0.46214387
1062,0.4462637,0.46169597
1063,0.4457917,0.46124807
1064,0.4452993,0.4608002
1065,0.44499528,0.46035233
1066,0.44466567,0.45990428
1067,0.4443858,0.45945626
1068,0.44389457,0.45900846
1069,0.44366974,0.45856026
1070,0.44342792,0.4581121
1071,0.4429913,0.45766392
1072,0.44265962,0.4572158
1073,0.44213557,0.45676768
1074,0.44157165,0.45631936
1075,0.4412836,0.4558709
1076,0.44090486,0.4554226
1077,0.44052932,0.45497438
1078,0.4401674,0.45452595
1079,0.439685,0.4540775
1080,0.4389533,0.45362893
1081,0.43831813,0.45318034
1082,0.43797165,0.4527318
1083,0.43724507,0.45228305
1084,0.4367607,0.45183453
1085,0.436343,0.4513854
1086,0.43567908,0.45093653
1087,0.43524808,0.45048767
1088,0.43471438,0.45003882
1089,0.43445614,0.44958976
1090,0.43396065,0.44914076
1091,0.43357974,0.44869176
1092,0.4331017,0.44824257
1093,0.43289042,0.4477934
1094,0.43256766,0.44734427
1095,0.43206143,0.44689512
1096,0.43157887,0.44644603
1097,0.4311846,0.4459969
1098,0.4306423,0.44554746
1099,0.43020758,0.4450982
1100,0.42989635,0.44464874
1101,0.42936507,0.44419932
1102,0.4287417,0.44374973
1103,0.4283626,0.44330016
1104,0.42793208,0.4428506
1105,0.42741376,0.4424008
1106,0.427127,0.4419511
1107,0.42682964,0.44150177
1108,0.42647317,0.44105187
1109,0.4259954,0.4406022
1110,0.42575836,0.44015253
1111,0.42535672,0.4397025
1112,0.42488882,0.43925267
1113,0.42453456,0.43880266
1114,0.42410666,0.43835267
1115,0.4236738,0.4379029
1116,0.42332223,0.43745294
1117,0.42295033,0.43700302
1118,0.42241588,0.43655288
1119,0.42206258,0.4361028
1120,0.42180973,0.4356527
1121,0.42157304,0.43520224
1122,0.4211892,0.4347522
1123,0.42091522,0.43430197
1124,0.4204901,0.43385175
1125,0.42019466,0.43340155
1126,0.4197078,0.432951
1127,0.4192099,0.43250063
1128,0.41881332,0.4320503
1129,0.4184332,0.43159977
1130,0.41781896,0.43114927
1131,0.4174874,0.43069878
1132,0.41708404,0.4302481
1133,0.41658425,0.42979747
1134,0.41652453,0.42934683
1135,0.41609764,0.42889643
1136,0.41566667,0.42844543
1137,0.4154634,0.42799464
1138,0.41490567,0.4275439
1139,0.41476476,0.42709315
1140,0.41420817,0.42664224
1141,0.41364455,0.42619133
1142,0.4130994,0.42574045
1143,0.41266218,0.42528936
1144,0.41231918,0.4248383
1145,0.4117621,0.42438728
1146,0.41152784,0.42393607
1147,0.41110677,0.42348468
1148,0.41089636,0.42303368
1149,0.4104483,0.42258233
1150,0.41001812,0.422131
1151,0.40963122,0.42167985
1152,0.40929615,0.42122835
1153,0.40894517,0.42077687
1154,0.40848464,0.4203256
1155,0.4082172,0.41987395
1156,0.40776736,0.4194225
1157,0.40718296,0.4189709
1158,0.40673956,0.4185191
1159,0.40630868,0.41806734
1160,0.40572417,0.41761556
1161,0.40515503,0.41716364
1162,0.40474713,0.41671172
1163,0.40431666,0.41625962
1164,0.4040052,0.41580752
1165,0.40347442,0.41535544
1166,0.40312338,0.4149034
1167,0.4026318,0.41445136
1168,0.4021858,0.41399917
1169,0.4017377,0.41354677
1170,0.40142298,0.4130944
1171,0.40074113,0.41264203
1172,0.40033245,0.41218948
1173,0.39984304,0.41173717
1174,0.39954,0.4112847
1175,0.39917314,0.410832
1176,0.39895114,0.41037932
1177,0.39842743,0.40992668
1178,0.39826024,0.40947405
1179,0.39792192,0.40902144
1180,0.39762878,0.40856883
1181,0.39736834,0.40811607
1182,0.3969292,0.40766332
1183,0.39671627,0.40721077
1184,0.39628297,0.40675786
1185,0.3959422,0.40630496
1186,0.3956117,0.40585205
1187,0.39539963,0.405399
1188,0.39497367,0.40494615
1189,0.39463323,0.4044933
1190,0.39431304,0.4040401
1191,0.3939296,0.4035871
1192,0.3936813,0.40313393
1193,0.39333183,0.40268078
1194,0.39267233,0.40222746
1195,0.3922293,0.40177432
1196,0.39161366,0.40132084
1197,0.3912993,0.40086755
1198,0.39096242,0.40041408
1199,0.39042196,0.39996064
1200,0.3900205,0.39950702
1201,0.38949397,0.3990534
1202,0.3891567,0.39859962
1203,0.3887557,0.39814606
1204,0.38834473,0.3976923
1205,0.3880862,0.39723855
1206,0.3875876,0.39678466
1207,0.38697666,0.39633074
1208,0.386562,0.39587688
1209,0.3860519,0.39542302
1210,0.38571382,0.39496878
1211,0.3852006,0.39451456
1212,0.3847383,0.39406055
1213,0.3842954,0.3936062
1214,0.3837125,0.39315182
1215,0.38322958,0.39269727
1216,0.38280627,0.39224294
1217,0.3823901,0.39178842
1218,0.38212472,0.39133394
1219,0.3816719,0.39087948
1220,0.3811503,0.39042482
1221,0.38084555,0.38997
1222,0.38039312,0.38951537
1223,0.3801645,0.38906038
1224,0.37964368,0.3886056
1225,0.37928438,0.38815084
1226,0.37878257,0.3876959
1227,0.3783106,0.3872408
1228,0.37787065,0.3867859
1229,0.37760076,0.3863308
1230,0.3772276,0.38587573
1231,0.37682375,0.38542068
1232,0.37638718,0.38496527
1233,0.3760656,0.38451004
1234,0.37571084,0.38405466
1235,0.37549528,0.3835995
1236,0.37509084,0.38314414
1237,0.3747197,0.3826888
1238,0.3743435,0.3822333
1239,0.37383044,0.3817778
1240,0.37322134,0.38132232
1241,0.3727253,0.38086665
1242,0.37225005,0.38041082
1243,0.3718512,0.3799552
1244,0.37126103,0.3794992
1245,0.37078023,0.3790434
1246,0.37028435,0.37858725
1247,0.3698429,0.3781313
1248,0.36964807,0.37767538
1249,0.36924037,0.37721926
1250,0.36906052,0.3767632
1251,0.36869997,0.37630692
1252,0.3683362,0.37585086
1253,0.36801058,0.37539464
1254,0.36758927,0.37493822
1255,0.36728805,0.37448204
1256,0.36684543,0.37402585
1257,0.36646283,0.3735695
1258,0.3659899,0.37311316
1259,0.36554983,0.37265664
1260,0.36506188,0.37220013
1261,0.36457944,0.37174365
1262,0.36426604,0.371287
1263,0.36378017,0.37083015
1264,0.3633216,0.37037334
1265,0.36268547,0.36991653
1266,0.3620981,0.36945933
1267,0.36149138,0.36900198
1268,0.36115816,0.36854503
1269,0.3606925,0.36808792
1270,0.36014387,0.36763042
1271,0.35971814,0.36717293
1272,0.3592397,0.36671546
1273,0.3588766,0.366258
1274,0.3584288,0.36580038
1275,0.35790405,0.36534297
1276,0.35757554,0.36488518
1277,0.35703737,0.3644276
1278,0.3567161,0.36396965
1279,0.3562854,0.36351192
1280,0.35587594,0.363054
1281,0.35553554,0.36259612
1282,0.35513976,0.36213824
1283,0.3547666,0.36168018
1284,0.3542081,0.36122215
1285,0.35395643,0.36076415
1286,0.35342988,0.36030594
1287,0.35323912,0.35984755
1288,0.35286856,0.3593894
1289,0.35247597,0.35893124
1290,0.35195208,0.35847294
1291,0.3515888,0.35801464
1292,0.35109237,0.35755613
1293,0.3506065,0.3570977
1294,0.3502112,0.35663924
1295,0.34966165,0.3561804
1296,0.34914717,0.3557218
1297,0.34873083,0.35526302
1298,0.3483192,0.35480407
1299,0.34801474,0.35434532
1300,0.34770036,0.35388637
1301,0.34727308,0.35342726
1302,0.34692672,0.3529684
1303,0.34658152,0.35250932
1304,0.3461408,0.35205045
1305,0.34575307,0.35159123
1306,0.34537762,0.351132
1307,0.3449566,0.3506728
1308,0.34457308,0.35021365
1309,0.344222,0.34975427
1310,0.34384194,0.34929475
1311,0.3435294,0.34883544
1312,0.34298202,0.34837574
1313,0.34249097,0.34791628
1314,0.3420119,0.3474566
1315,0.3414307,0.34699678
1316,0.3410387,0.34653696
1317,0.34051448,0.34607697
1318,0.34003547,0.34561718
1319,0.33941382,0.34515703
1320,0.33903253,0.3446971
1321,0.338556,0.34423676
1322,0.33804262,0.34377646
1323,0.337573,0.3433162
1324,0.33705592,0.34285575
1325,0.33658922,0.3423951
1326,0.336082,0.3419345
1327,0.33557695,0.34147388
1328,0.33532843,0.3410133
1329,0.33484754,0.34055236
1330,0.3344576,0.34009162
1331,0.33392555,0.3396307
1332,0.33360457,0.3391698
1333,0.33313388,0.3387089
1334,0.3326087,0.33824787
1335,0.33206666,0.33778682
1336,0.33158126,0.3373256
1337,0.33117512,0.33686438
1338,0.33054405,0.336403
1339,0.33002713,0.33594164
1340,0.32956147,0.33548012
1341,0.32894647,0.3350184
1342,0.32847068,0.3345569
1343,0.32803693,0.33409503
1344,0.3277359,0.33363315
1345,0.3271155,0.33317134
1346,0.32662135,0.3327091
1347,0.32609445,0.3322471
1348,0.3256489,0.33178493
1349,0.32529968,0.33132258
1350,0.32498893,0.33086044
1351,0.32451835,0.3303981
1352,0.32417613,0.32993582
1353,0.32381123,0.32947317
1354,0.3235281,0.3290109
1355,0.32321608,0.32854846
1356,0.32286724,0.32808602
1357,0.3225914,0.32762364
1358,0.32215637,0.32716104
1359,0.32177818,0.32669848
1360,0.32138366,0.32623595
1361,0.32095617,0.3257732
1362,0.32042947,0.3253105
1363,0.31985995,0.32484782
1364,0.3193462,0.32438478
1365,0.31887594,0.32392174
1366,0.31831822,0.3234587
1367,0.31759235,0.3229953
1368,0.31696507,0.32253194
1369,0.3165052,0.32206857
1370,0.31594598,0.32160503
1371,0.31541637,0.32114133
1372,0.31494948,0.32067782
1373,0.31432715,0.32021394
1374,0.31391457,0.3197501
1375,0.31343344,0.31928608
1376,0.31286493,0.31882206
1377,0.31236085,0.31835786
1378,0.31194445,0.31789368
1379,0.31139344,0.31742954
1380,0.3109399,0.3169652
1381,0.3105583,0.3165007
1382,0.30999982,0.3160364
1383,0.3094355,0.31557173
1384,0.30889052,0.3151073
1385,0.30830026,0.31464267
1386,0.3079466,0.31417784
1387,0.3073842,0.31371287
1388,0.30666792,0.3132481
1389,0.30603048,0.31278294
1390,0.3055832,0.31231782
1391,0.30504325,0.31185234
1392,0.3044698,0.31138724
1393,0.30401006,0.3109218
1394,0.3033597,0.31045613
1395,0.30304497,0.3099907
1396,0.30246162,0.30952471
1397,0.30190518,0.30905896
1398,0.30134866,0.308593
1399,0.30076846,0.30812705
1400,0.3002438,0.30766076
1401,0.29977915,0.30719465
1402,0.29934847,0.3067284
1403,0.2989583,0.30626234
1404,0.29851097,0.3057961
1405,0.2982333,0.30532968
1406,0.297831,0.3048631
1407,0.2976025,0.30439672
1408,0.29733884,0.30393016
1409,0.29699636,0.30346364
1410,0.2965265,0.30299714
1411,0.29605103,0.30253044
1412,0.29559568,0.30206358
1413,0.29512197,0.30159673
1414,0.2945652,0.3011297
1415,0.29402953,0.3006627
1416,0.29341704,0.3001953
1417,0.29274723,0.29972816
1418,0.29218003,0.29926082
1419,0.29170704,0.2987931
1420,0.29114318,0.2983256
1421,0.2905826,0.29785794
1422,0.29006428,0.29738986
1423,0.28937995,0.29692185
1424,0.28882998,0.29645365
1425,0.28818572,0.29598546
1426,0.2876712,0.2955173
1427,0.28708032,0.29504874
1428,0.28648904,0.29458004
1429,0.28593746,0.29411134
1430,0.28521854,0.29364246
1431,0.28469747,0.2931734
1432,0.28410372,0.29270416
1433,0.2835868,0.29223537
1434,0.2831349,0.291766
1435,0.2826126,0.2912966
1436,0.28220174,0.29082727
1437,0.28185987,0.29035753
1438,0.28138638,0.28988802
1439,0.28110096,0.28941837
1440,0.28075197,0.28894868
1441,0.28031805,0.28847906
1442,0.27987987,0.28800923
1443,0.27944162,0.28753942
1444,0.27892476,0.28706947
1445,0.2783808,0.2865993
1446,0.27781466,0.28612897
1447,0.2772074,0.28565887
1448,0.2765541,0.28518817
1449,0.2758952,0.2847175
1450,0.27536213,0.28424668
1451,0.27473116,0.28377566
1452,0.2741966,0.28330445
1453,0.2737326,0.2828331
1454,0.27296117,0.28236175
1455,0.27245423,0.28189003
1456,0.2718159,0.28141832
1457,0.27126038,0.28094643
1458,0.27063993,0.2804742
1459,0.2699723,0.28000197
1460,0.26919004,0.27952936
1461,0.26855913,0.2790568
1462,0.26793128,0.27858382
1463,0.26733965,0.2781107
1464,0.2666631,0.2776376
1465,0.26594946,0.2771643
1466,0.26528716,0.27669063
1467,0.26470816,0.2762168
1468,0.26415637,0.275743
1469,0.26353872,0.27526882
1470,0.26285952,0.27479464
1471,0.26223114,0.2743203
1472,0.26166123,0.27384558
1473,0.26109675,0.2733707
1474,0.2605308,0.27289584
1475,0.259855,0.27242061
1476,0.2592701,0.2719454
1477,0.25869817,0.2714696
1478,0.25807518,0.27099383
1479,0.25743705,0.27051768
1480,0.25692058,0.2700412
1481,0.25630903,0.2695645
1482,0.25561225,0.26908764
1483,0.25505784,0.26861042
1484,0.2544362,0.2681332
1485,0.25394717,0.26765543
1486,0.25344518,0.26717767
1487,0.2529363,0.26669955
1488,0.25237587,0.26622126
1489,0.25189376,0.26574257
1490,0.25136542,0.26526353
1491,0.25091392,0.26478451
1492,0.2504521,0.2643051
1493,0.25003925,0.26382554
1494,0.2496163,0.2633456
1495,0.24927342,0.2628657
1496,0.24887401,0.2623856
1497,0.24856427,0.26190513
1498,0.24826919,0.26142448
1499,0.24794823,0.26094368
1500,0.24764746,0.2604627
1501,0.24733716,0.25998172
1502,0.24708763,0.25950038
1503,0.24681662,0.25901905
1504,0.24655074,0.25853738
1505,0.24630293,0.25805572
1506,0.24609174,0.25757387
1507,0.24589117,0.25709164
1508,0.24569264,0.25660944
1509,0.2454926,0.25612688
1510,0.2452735,0.25564435
1511,0.2450895,0.25516143
1512,0.244905,0.25467873
1513,0.24472627,0.25419587
1514,0.2445494,0.25371242
1515,0.24437882,0.25322902
1516,0.2442343,0.25274542
1517,0.24408695,0.25226185
1518,0.24393146,0.25177792
1519,0.24378891,0.2512936
1520,0.24364726,0.2508091
1521,0.2435156,0.25032464
1522,0.24338736,0.24983981
1523,0.24325559,0.249355
1524,0.24315193,0.24887002
1525,0.24301949,0.24838504
1526,0.24289048,0.24789971
1527,0.24277915,0.2474142
1528,0.2426661,0.24692851
1529,0.24255201,0.24644284
1530,0.24243727,0.245957
1531,0.24229562,0.2454706
1532,0.24216247,0.24498461
1533,0.24203405,0.24449806
1534,0.24192412,0.24401112
1535,0.24181998,0.24352442
1536,0.2417268,0.24303733
1537,0.24161398,0.24255027
1538,0.24152859,0.24206305
1539,0.24143997,0.24157563
1540,0.24132416,0.24108805
1541,0.24121906,0.2406005
1542,0.24111447,0.24011256
1543,0.2409994,0.23962465
1544,0.24086629,0.23913656
1545,0.2407369,0.23864812
1546,0.24060762,0.2381595
1547,0.240489,0.23767069
1548,0.24034627,0.23718151
1549,0.24021143,0.23669218
1550,0.24007094,0.23620246
1551,0.23994055,0.23571257
1552,0.23980102,0.23522232
1553,0.23965836,0.2347319
1554,0.23952357,0.2342411
1555,0.23940471,0.23374994
1556,0.23929578,0.2332586
1557,0.23920184,0.23276709
1558,0.23911396,0.23227522
1559,0.2390281,0.23178355
1560,0.23896113,0.23129152
1561,0.23888963,0.2307993
1562,0.23882866,0.23030733
1563,0.23875201,0.22981477
1564,0.2386777,0.22932243
1565,0.23858586,0.22882992
1566,0.23851459,0.22833703
1567,0.2384307,0.22784418
1568,0.238347,0.22735116
1569,0.23825742,0.22685775
1570,0.23816441,0.22636399
1571,0.23808,0.22587024
1572,0.23799121,0.22537652
1573,0.23790224,0.22488223
1574,0.23783045,0.22438796
1575,0.23775372,0.22389352
1576,0.23767729,0.22339891
1577,0.23759611,0.22290413
1578,0.23752512,0.22240879
1579,0.23743996,0.22191365
1580,0.23736602,0.22141816
1581,0.23728833,0.22092229
1582,0.23720321,0.22042644
1583,0.23711845,0.21993023
1584,0.23701794,0.21943384
1585,0.2369358,0.21893728
1586,0.23683177,0.21844035
1587,0.23674303,0.21794327
1588,0.2366429,0.21744579
1589,0.23656777,0.21694815
1590,0.23647393,0.21645035
1591,0.2363921,0.21595198
1592,0.23630512,0.21545382
1593,0.23621768,0.21495529
1594,0.23613405,0.2144564
1595,0.23604254,0.21395734
1596,0.23595738,0.2134583
1597,0.235879,0.2129587
1598,0.2357837,0.21245912
1599,0.23569086,0.21195936
1600,0.23560697,0.21145904
1601,0.23551787,0.21095875
1602,0.23542432,0.21045808
1603,0.23534562,0.20995687
1604,0.23526773,0.20945586
1605,0.23518893,0.2089545
1606,0.23509808,0.20845295
1607,0.23502743,0.20795104
1608,0.23492405,0.20744896
1609,0.23482475,0.2069467
1610,0.23473136,0.20644408
1611,0.23462592,0.2059409
1612,0.23451772,0.20543756
1613,0.23441371,0.20493363
1614,0.2342923,0.20442975
1615,0.23417434,0.2039251
1616,0.23405656,0.20342028
1617,0.23394188,0.20291471
1618,0.23384786,0.20240878
1619,0.23375642,0.20190266
1620,0.2336617,0.2013958
1621,0.23356685,0.20088877
1622,0.23347597,0.20038137
1623,0.23338807,0.1998736
1624,0.23330683,0.19936547
1625,0.23321673,0.19885716
1626,0.23312896,0.1983483
1627,0.23304471,0.19783945
1628,0.23296069,0.19733006
1629,0.23287854,0.19682048
1630,0.23279107,0.19631036
1631,0.23270825,0.19580005
1632,0.2326147,0.19528939
1633,0.23251691,0.19477835
1634,0.23241834,0.19426696
1635,0.23230863,0.1937548
1636,0.23219386,0.1932421
1637,0.23206837,0.19272883
1638,0.23193908,0.19221482
1639,0.23181193,0.19170024
1640,0.23167229,0.19118471
1641,0.23152608,0.19066863
1642,0.23138618,0.19015141
1643,0.23123853,0.18963343
1644,0.23109095,0.18911451
1645,0.23094776,0.18859483
1646,0.23080993,0.18807422
1647,0.23067072,0.18755305
1648,0.23053287,0.18703112
1649,0.23040105,0.18650825
1650,0.23026718,0.18598501
1651,0.23013505,0.18546103
1652,0.22999747,0.18493609
1653,0.22986373,0.1844106
1654,0.2297309,0.18388456
1655,0.22959924,0.18335757
1656,0.22945789,0.18283002
1657,0.22931877,0.18230134
1658,0.22917148,0.1817719
1659,0.22902262,0.18124153
1660,0.22886452,0.1807102
1661,0.22870287,0.18017793
1662,0.22853449,0.17964433
1663,0.2283552,0.17910941
1664,0.2281734,0.17857334
