数据点索引,预测SOC,真实SOC
1919,0.7181455,0.7058899
1920,0.7183418,0.70609474
1921,0.718428,0.70629954
1922,0.7186584,0.7065042
1923,0.7188868,0.70670843
1924,0.7190714,0.7069129
1925,0.71910673,0.70711666
1926,0.7193347,0.7073205
1927,0.71954584,0.7075239
1928,0.7198962,0.7077273
1929,0.72006214,0.7079305
1930,0.72021437,0.7081333
1931,0.72034264,0.7083358
1932,0.7205998,0.7085382
1933,0.72083503,0.70874035
1934,0.72101206,0.7089423
1935,0.7211684,0.70914406
1936,0.72137696,0.7093458
1937,0.7214617,0.70954734
1938,0.72167856,0.7097487
1939,0.7217144,0.70994985
1940,0.7218471,0.71015096
1941,0.72206163,0.7103519
1942,0.7221641,0.7105528
1943,0.7224575,0.7107533
1944,0.7226429,0.7109539
1945,0.72275984,0.711154
1946,0.7228824,0.7113541
1947,0.7231242,0.711554
1948,0.723151,0.71175367
1949,0.7233704,0.71195316
1950,0.72357553,0.7121525
1951,0.72367823,0.71235174
1952,0.7237761,0.7125508
1953,0.72395366,0.71274954
1954,0.7239466,0.7129484
1955,0.724216,0.71314704
1956,0.72434115,0.71334577
1957,0.7244973,0.713544
1958,0.7246673,0.7137421
1959,0.72487867,0.7139399
1960,0.72501504,0.7141378
1961,0.7251779,0.7143352
1962,0.7252867,0.7145327
1963,0.72553873,0.7147299
1964,0.725711,0.7149267
1965,0.7258971,0.71512353
1966,0.725974,0.7153201
1967,0.7261114,0.71551657
1968,0.72628593,0.7157127
1969,0.7264334,0.71590894
1970,0.7267085,0.71610475
1971,0.72684073,0.7163003
1972,0.72694755,0.7164959
1973,0.72706205,0.71669126
1974,0.7272482,0.71688664
1975,0.7273931,0.7170816
1976,0.7274181,0.7172766
1977,0.7276161,0.71747136
1978,0.7278545,0.7176659
1979,0.72801644,0.7178603
1980,0.72813624,0.7180544
1981,0.7283388,0.71824855
1982,0.72851783,0.71844226
1983,0.7286341,0.71863604
1984,0.7287802,0.7188295
1985,0.7288658,0.71902287
1986,0.7289733,0.71921617
1987,0.7291177,0.7194093
1988,0.7293789,0.7196022
1989,0.72941285,0.7197951
1990,0.7295668,0.7199878
1991,0.72969353,0.7201805
1992,0.72980607,0.72037286
1993,0.73004705,0.7205649
1994,0.7302647,0.72075677
1995,0.730377,0.72094846
1996,0.7305993,0.7211399
1997,0.73076487,0.7213312
1998,0.7309742,0.72152203
1999,0.7310674,0.7217129
2000,0.7312124,0.7219035
2001,0.7314946,0.7220937
2002,0.7315805,0.72228396
2003,0.7317736,0.72247416
2004,0.73193896,0.722664
2005,0.73209256,0.7228536
2006,0.7321824,0.72304296
2007,0.73232174,0.7232324
2008,0.7325498,0.7234216
2009,0.73275447,0.7236105
2010,0.7328255,0.7237993
2011,0.73298514,0.7239879
2012,0.73309976,0.72417647
2013,0.7332003,0.7243648
2014,0.7333681,0.72455317
2015,0.7335488,0.7247411
2016,0.73367953,0.7249291
2017,0.7338394,0.7251166
2018,0.7340683,0.7253042
2019,0.73413664,0.72549146
2020,0.7342937,0.7256786
2021,0.7345245,0.72586554
2022,0.7346171,0.7260522
2023,0.73480415,0.7262387
2024,0.73487914,0.72642505
2025,0.735121,0.7266113
2026,0.7353011,0.7267972
2027,0.7353571,0.7269831
2028,0.73556334,0.7271688
2029,0.73557305,0.7273542
2030,0.7356111,0.72753996
2031,0.73585737,0.7277252
2032,0.7359631,0.72791046
2033,0.7361946,0.7280953
2034,0.73617774,0.7282802
2035,0.7362924,0.728465
2036,0.7365706,0.7286497
2037,0.73663884,0.7288339
2038,0.73677886,0.72901815
2039,0.7368657,0.7292024
2040,0.73700726,0.7293862
2041,0.7370654,0.72957003
2042,0.7372752,0.7297537
2043,0.73751104,0.72993726
2044,0.73769176,0.7301205
2045,0.73773533,0.73030347
2046,0.7379109,0.73048645
2047,0.738074,0.73066926
2048,0.7381755,0.7308516
2049,0.7383393,0.731034
2050,0.7383404,0.73121613
2051,0.73851967,0.73139834
2052,0.7386807,0.7315803
2053,0.7387384,0.73176205
2054,0.73891485,0.7319438
2055,0.73908114,0.73212516
2056,0.7392527,0.7323065
2057,0.7393697,0.7324876
2058,0.739473,0.7326685
2059,0.7396404,0.7328495
2060,0.7397006,0.73302996
2061,0.73985684,0.7332105
2062,0.7400216,0.73339105
2063,0.74009013,0.73357135
2064,0.7401891,0.7337514
2065,0.74037147,0.73393136
2066,0.740502,0.734111
2067,0.74063945,0.7342907
2068,0.7407345,0.7344704
2069,0.7408413,0.73464966
2070,0.74086523,0.73482895
2071,0.74106574,0.73500806
2072,0.7412255,0.7351871
2073,0.7413188,0.73536575
2074,0.7415143,0.7355442
2075,0.7416776,0.73572266
2076,0.7418154,0.7359007
2077,0.74199057,0.7360785
2078,0.7421167,0.73625636
2079,0.7422831,0.736434
2080,0.7424561,0.7366112
2081,0.74257076,0.7367556
2082,0.742668,0.7368999
2083,0.7428864,0.73704404
2084,0.7429568,0.7371879
2085,0.74307215,0.73733187
2086,0.74320966,0.73747563
2087,0.74323046,0.7376194
2088,0.74337363,0.7377628
2089,0.74342597,0.7379062
2090,0.7435881,0.7380496
2091,0.74375963,0.7381928
2092,0.74386925,0.73833585
2093,0.74401736,0.7384787
2094,0.7442154,0.7386215
2095,0.7443521,0.738764
2096,0.74446446,0.7389063
2097,0.7445439,0.73904866
2098,0.74476194,0.73919064
2099,0.7448752,0.7393327
2100,0.74500096,0.73947465
2101,0.7450477,0.73961645
2102,0.7451728,0.73975813
2103,0.74523604,0.7398996
2104,0.74535674,0.7400412
2105,0.745474,0.7401825
2106,0.74559927,0.7403238
2107,0.7456982,0.7404649
2108,0.74580234,0.740606
2109,0.74599516,0.7407468
2110,0.7460518,0.7408875
2111,0.7462038,0.74102813
2112,0.746315,0.7411685
2113,0.7464758,0.74130875
2114,0.74668795,0.741449
2115,0.74663025,0.74158907
2116,0.746781,0.7417291
2117,0.7468844,0.7418688
2118,0.7470554,0.7420087
2119,0.74715966,0.74214804
2120,0.747345,0.7422876
2121,0.7474141,0.74242693
2122,0.7474837,0.7425661
2123,0.7475799,0.7427051
2124,0.7478732,0.7428439
2125,0.74796087,0.74298257
2126,0.7480618,0.743121
2127,0.7482405,0.7432593
2128,0.74831575,0.74339765
2129,0.74846625,0.7435356
2130,0.7485814,0.7436735
2131,0.74865735,0.7438113
2132,0.748841,0.74394906
2133,0.7489952,0.7440865
2134,0.74909127,0.7442239
2135,0.74924004,0.74436116
2136,0.7492106,0.74449843
2137,0.7493126,0.74463564
2138,0.7493427,0.74477273
2139,0.7494844,0.74490976
2140,0.7495984,0.74504685
2141,0.7496578,0.7451837
2142,0.74974054,0.74532044
2143,0.74984956,0.7454571
2144,0.74991524,0.74559367
2145,0.75003004,0.74573004
2146,0.7501713,0.74586654
2147,0.7502175,0.74600273
2148,0.750398,0.74613893
2149,0.75038576,0.74627495
2150,0.7505263,0.7464107
2151,0.7505831,0.74654657
2152,0.75082,0.74668205
2153,0.7510272,0.7468175
2154,0.7510887,0.74695283
2155,0.7511389,0.74708813
2156,0.75126994,0.74722326
2157,0.75134206,0.747358
2158,0.75158495,0.74749285
2159,0.7516812,0.74762726
2160,0.7519821,0.7477615
2161,0.7522268,0.7478956
2162,0.75226986,0.7480295
2163,0.7523836,0.7481632
2164,0.75243855,0.74829674
2165,0.7526589,0.74842995
2166,0.75282025,0.7485632
2167,0.75280255,0.7486964
2168,0.75291383,0.7488294
2169,0.75304514,0.7489624
2170,0.7531385,0.74909526
2171,0.75329065,0.74922794
2172,0.7533799,0.7493606
2173,0.7534882,0.7494931
2174,0.75353366,0.7496256
2175,0.75365555,0.74975795
2176,0.75377536,0.7498901
2177,0.7539027,0.75002223
2178,0.75404245,0.7501542
2179,0.75420326,0.7502858
2180,0.7542646,0.7504175
2181,0.7543936,0.7505489
2182,0.75444853,0.7506803
2183,0.7545863,0.7508116
2184,0.7546716,0.7509427
2185,0.7548394,0.7510738
2186,0.75493157,0.75120485
2187,0.7550329,0.7513356
2188,0.7551173,0.7514662
2189,0.7552053,0.75159675
2190,0.7553457,0.75172716
2191,0.75549006,0.75185734
2192,0.7555727,0.7519876
2193,0.7556792,0.75211746
2194,0.7558498,0.75224733
2195,0.7560179,0.752377
2196,0.75601435,0.7525065
2197,0.75614154,0.75263584
2198,0.7561958,0.7527652
2199,0.7563732,0.75289434
2200,0.7564558,0.7530235
2201,0.7565955,0.7531523
2202,0.7566784,0.7532812
2203,0.7567741,0.75341
2204,0.7568359,0.7535384
2205,0.75688195,0.75366706
2206,0.75695384,0.7537955
2207,0.7571385,0.75392383
2208,0.7573153,0.7540519
2209,0.7574393,0.75418
2210,0.75749487,0.754308
2211,0.75759244,0.7544357
2212,0.7576804,0.75456333
2213,0.75783134,0.7546907
2214,0.7579023,0.75481814
2215,0.7580874,0.7549452
2216,0.75820315,0.7550724
2217,0.7583137,0.7551993
2218,0.75846183,0.75532603
2219,0.75857425,0.75545275
2220,0.75864726,0.7555791
2221,0.7586423,0.7557055
2222,0.75877076,0.7558318
2223,0.75887185,0.75595796
2224,0.7590272,0.75608414
2225,0.7590985,0.7562102
2226,0.7591617,0.75633603
2227,0.7592344,0.7564617
2228,0.7593745,0.7565875
2229,0.7594163,0.756713
2230,0.759553,0.75683844
2231,0.75964737,0.7569638
2232,0.75974834,0.7570891
2233,0.7598289,0.7572142
2234,0.7599709,0.7573392
2235,0.7601193,0.75746393
2236,0.7602016,0.75758874
2237,0.7603183,0.75771314
2238,0.7604254,0.7578376
2239,0.7605357,0.7579617
2240,0.7606253,0.7580859
2241,0.7607133,0.7582098
2242,0.7608248,0.75833374
2243,0.76084816,0.7584575
2244,0.76095545,0.75858134
2245,0.7610453,0.7587049
2246,0.76115835,0.75882846
2247,0.7612796,0.758952
2248,0.76129556,0.7590752
2249,0.76135564,0.7591984
2250,0.76152563,0.75932163
2251,0.76147544,0.7594445
2252,0.7615957,0.7595677
2253,0.76169264,0.7596905
2254,0.7617773,0.75981337
2255,0.76184154,0.75993603
2256,0.76208204,0.7600584
2257,0.76218486,0.7601807
2258,0.76240826,0.76030284
2259,0.7624701,0.7604247
2260,0.76254857,0.76054645
2261,0.7627858,0.7606679
2262,0.7629154,0.7607892
2263,0.7630177,0.76091045
2264,0.7631154,0.76103157
2265,0.7632278,0.7611525
2266,0.76330495,0.76127326
2267,0.76333165,0.761394
2268,0.76337236,0.7615148
2269,0.7635261,0.76163536
2270,0.7636157,0.76175576
2271,0.76373935,0.76187634
2272,0.76372504,0.76199657
2273,0.76385295,0.7621168
2274,0.7639707,0.76223683
2275,0.7640947,0.76235694
2276,0.7642182,0.7624766
2277,0.7642386,0.7625963
2278,0.7643518,0.7627159
2279,0.76450884,0.7628354
2280,0.7646599,0.76295453
2281,0.76463604,0.76307374
2282,0.7647427,0.7631927
2283,0.7648338,0.76331174
2284,0.7648364,0.7634306
2285,0.7648832,0.7635494
2286,0.76497185,0.76366824
2287,0.76497644,0.76378703
2288,0.7650898,0.7639057
2289,0.7651795,0.7640244
2290,0.7652832,0.7641428
2291,0.7653235,0.7642613
2292,0.765401,0.7643796
2293,0.7655356,0.7644979
2294,0.7655619,0.76461583
2295,0.7657058,0.7647338
2296,0.76589704,0.76485157
2297,0.7659912,0.76496917
2298,0.76617825,0.7650864
2299,0.7662004,0.7652037
2300,0.7663659,0.7653208
2301,0.7664447,0.76543766
2302,0.7666335,0.76555425
2303,0.7667052,0.76567096
2304,0.76667786,0.76578754
2305,0.7667451,0.7659039
2306,0.7668233,0.7660204
2307,0.76691693,0.76613665
2308,0.76706326,0.7662529
2309,0.76709026,0.76636887
2310,0.76721084,0.7664849
2311,0.7673152,0.7666008
2312,0.76749784,0.7667165
2313,0.76751333,0.76683193
2314,0.7676174,0.76694727
2315,0.7677635,0.7670626
2316,0.7678176,0.76717776
2317,0.7678468,0.76729274
2318,0.76801443,0.7674076
2319,0.7680901,0.7675224
2320,0.7681738,0.7676372
2321,0.768272,0.7677518
2322,0.7683816,0.76786613
2323,0.7684422,0.7679804
2324,0.76860213,0.76809466
2325,0.7686894,0.7682086
2326,0.7687985,0.7683227
2327,0.7687758,0.7684365
2328,0.7688154,0.7685504
2329,0.7689739,0.7686642
2330,0.76899505,0.7687777
2331,0.7691012,0.76889133
2332,0.76919854,0.76900476
2333,0.7692982,0.76911813
2334,0.76932526,0.7692314
2335,0.7694962,0.76934445
2336,0.76954556,0.7694575
2337,0.76956916,0.7695704
2338,0.7697456,0.7696831
2339,0.7697655,0.76979584
2340,0.7697812,0.76990855
2341,0.7699557,0.7700209
2342,0.77001053,0.77013326
2343,0.7700962,0.7702456
2344,0.7701148,0.7703576
2345,0.77029234,0.7704696
2346,0.77033937,0.7705815
2347,0.770406,0.7706933
2348,0.7705233,0.77080494
2349,0.77056724,0.77091664
2350,0.7706558,0.7710281
2351,0.7707469,0.77113944
2352,0.77085,0.7712507
2353,0.77101463,0.7713619
2354,0.7710056,0.7714728
2355,0.7711011,0.7715838
2356,0.77110785,0.7716946
2357,0.7712025,0.7718052
2358,0.7713334,0.7719158
2359,0.77149916,0.77202606
2360,0.7716113,0.77213633
2361,0.7716031,0.7722464
2362,0.7717869,0.7723565
2363,0.7718549,0.7724664
2364,0.77189934,0.7725762
2365,0.77191824,0.77268577
2366,0.7721167,0.7727953
2367,0.7721605,0.7729049
2368,0.77229786,0.7730141
2369,0.7723604,0.77312315
2370,0.7725026,0.7732322
2371,0.77257913,0.77334106
2372,0.7725367,0.7734498
2373,0.7727325,0.7735585
2374,0.77283996,0.773667
2375,0.77291626,0.77377534
2376,0.7729713,0.7738835
2377,0.7730288,0.7739917
2378,0.77311766,0.7740999
2379,0.77310187,0.77420807
2380,0.7731579,0.77431625
2381,0.7731525,0.7744242
2382,0.7732484,0.7745324
2383,0.7733292,0.7746402
2384,0.7733451,0.7747484
2385,0.77340657,0.7748562
2386,0.77346486,0.77496403
2387,0.7735718,0.7750717
2388,0.77362204,0.77517915
2389,0.77374357,0.7752866
2390,0.7738791,0.7753937
2391,0.77393454,0.77550083
2392,0.77401805,0.7756078
2393,0.7741136,0.7757146
2394,0.7741222,0.7758213
2395,0.77417386,0.7759278
2396,0.77433527,0.7760342
2397,0.7745007,0.77614045
2398,0.77461827,0.77624655
2399,0.77465886,0.77635264
2400,0.7747697,0.7764583
2401,0.77490646,0.77656406
2402,0.77486223,0.7766698
2403,0.7750099,0.7767752
2404,0.77519315,0.7768804
2405,0.77518386,0.77698565
2406,0.77530295,0.77709085
2407,0.7753917,0.7771957
2408,0.7754932,0.77730054
2409,0.7754956,0.77740544
2410,0.77554595,0.7775101
2411,0.7756185,0.7776148
2412,0.77568924,0.7777193
2413,0.7757201,0.7778238
2414,0.77583426,0.7779282
2415,0.7758567,0.7780325
2416,0.77594835,0.7781368
2417,0.7760219,0.7782408
2418,0.7761083,0.778345
2419,0.77612835,0.77844876
2420,0.7761702,0.77855295
2421,0.7761737,0.7786568
2422,0.77619743,0.77876055
2423,0.77627283,0.7788644
2424,0.77627045,0.77896816
2425,0.77636695,0.779072
2426,0.7764006,0.77917564
2427,0.7764895,0.7792791
2428,0.7766233,0.7793825
2429,0.7766318,0.7794858
2430,0.77670515,0.7795891
2431,0.77680075,0.77969205
2432,0.7769061,0.779795
2433,0.77699816,0.7798979
2434,0.7770726,0.7800005
2435,0.7771349,0.7801031
2436,0.7772223,0.78020537
2437,0.7773314,0.7803074
2438,0.7773821,0.7804095
2439,0.77751744,0.7805114
2440,0.7775924,0.7806133
2441,0.7776848,0.780715
2442,0.77777916,0.78081656
2443,0.77784234,0.78091794
2444,0.77786857,0.7810193
2445,0.77795804,0.7811205
2446,0.77803767,0.7812217
2447,0.77815384,0.7813227
2448,0.77814007,0.78142375
2449,0.77826875,0.7815246
2450,0.7783529,0.78162545
2451,0.7783719,0.7817261
2452,0.77846164,0.7818268
2453,0.7784756,0.78192747
2454,0.77854556,0.78202796
2455,0.77862155,0.78212833
2456,0.7787714,0.78222847
2457,0.7787287,0.7823286
2458,0.7788148,0.7824286
2459,0.77887994,0.78252876
2460,0.7789416,0.7826287
2461,0.7790492,0.78272855
2462,0.7790778,0.78282815
2463,0.7790876,0.782928
2464,0.7791769,0.7830274
2465,0.77921194,0.7831269
2466,0.7793086,0.7832263
2467,0.77949256,0.78332543
2468,0.77953297,0.78342456
2469,0.7795899,0.7835233
2470,0.7797242,0.7836221
2471,0.7797319,0.78372085
2472,0.779872,0.78381944
2473,0.7799004,0.78391767
2474,0.780024,0.7840161
2475,0.78014296,0.7841141
2476,0.78018343,0.78421223
2477,0.78027064,0.7843101
2478,0.780338,0.78440785
2479,0.7803956,0.78450537
2480,0.7803788,0.7846031
2481,0.78053135,0.7847008
2482,0.7805638,0.7847982
2483,0.78053975,0.7848957
2484,0.78058165,0.7849933
2485,0.78072375,0.7850906
2486,0.78077227,0.78518784
2487,0.7807931,0.78528506
2488,0.78090525,0.7853822
2489,0.78089744,0.78547925
2490,0.780962,0.7855761
2491,0.78109735,0.7856731
2492,0.78110814,0.7857696
2493,0.7812113,0.78586626
2494,0.7812355,0.78596276
2495,0.7812831,0.78605926
2496,0.7813887,0.7861556
2497,0.781467,0.7862519
2498,0.78149474,0.7863481
2499,0.78157395,0.78644407
2500,0.78160346,0.78654003
2501,0.7816948,0.786636
2502,0.78175026,0.7867318
2503,0.7817788,0.78682745
2504,0.78185624,0.7869229
2505,0.78187686,0.78701836
2506,0.78194064,0.78711396
2507,0.7820722,0.7872091
2508,0.78209084,0.78730434
2509,0.7820985,0.78739965
2510,0.7821547,0.7874946
2511,0.78230053,0.7875895
2512,0.7823459,0.78768444
2513,0.7823991,0.7877792
2514,0.78249556,0.7878738
2515,0.78256315,0.7879682
2516,0.78264403,0.78806263
2517,0.78269154,0.7881567
2518,0.78276604,0.7882509
2519,0.7828547,0.788345
2520,0.78289366,0.78843904
2521,0.78286695,0.7885329
2522,0.78296274,0.78862697
2523,0.78300124,0.7887207
2524,0.7830407,0.7888146
2525,0.7830766,0.7889081
2526,0.78317654,0.7890017
2527,0.78323346,0.78909504
2528,0.7833201,0.7891884
2529,0.78339505,0.7892816
2530,0.78351694,0.78937477
2531,0.78357244,0.78946763
2532,0.783619,0.7895605
2533,0.7836604,0.7896532
2534,0.78374726,0.78974587
2535,0.78378564,0.7898385
2536,0.7838797,0.789931
2537,0.783855,0.7900233
2538,0.783909,0.79011565
2539,0.7840308,0.790208
2540,0.78406614,0.79030013
2541,0.78414077,0.7903921
2542,0.7842453,0.79048395
2543,0.78429013,0.79057574
2544,0.7843493,0.79066753
2545,0.78434384,0.79075915
2546,0.7844324,0.79085064
2547,0.7845171,0.7909421
2548,0.7845988,0.7910335
2549,0.7846568,0.7911248
2550,0.7846644,0.79121596
2551,0.78467214,0.79130703
2552,0.784774,0.79139817
2553,0.78474694,0.79148906
2554,0.78480035,0.7915802
2555,0.7849216,0.7916709
2556,0.7849847,0.7917617
2557,0.7850303,0.7918523
2558,0.7851291,0.7919429
2559,0.7851351,0.7920333
2560,0.78523046,0.79212356
2561,0.7853209,0.7922138
2562,0.78543794,0.7923037
2563,0.78551024,0.79239374
2564,0.7855616,0.79248345
2565,0.7856187,0.79257315
2566,0.78567976,0.79266256
2567,0.7856867,0.7927521
2568,0.7856941,0.7928415
2569,0.7857647,0.79293084
2570,0.7858628,0.79302025
2571,0.7858185,0.7931094
2572,0.7859432,0.7931988
2573,0.7859376,0.7932878
2574,0.7859883,0.79337704
2575,0.7860642,0.79346585
2576,0.7861645,0.7935547
2577,0.786234,0.7936436
2578,0.78631884,0.79373205
2579,0.7863508,0.79382074
2580,0.7863579,0.7939091
2581,0.7863796,0.7939974
2582,0.78643847,0.79408574
2583,0.78647727,0.7941741
2584,0.7864909,0.79426223
2585,0.7866278,0.7943504
2586,0.7866465,0.79443836
2587,0.78670365,0.79452634
2588,0.7866925,0.79461414
2589,0.7867703,0.794702
2590,0.7868081,0.7947898
2591,0.78685254,0.7948774
2592,0.78691846,0.794965
2593,0.7870001,0.7950525
2594,0.7870132,0.79514015
2595,0.787061,0.7952274
2596,0.78704196,0.7953147
2597,0.78711,0.795402
2598,0.7871944,0.79548913
2599,0.7872611,0.7955762
2600,0.78737724,0.7956632
2601,0.7875101,0.7957497
2602,0.78754264,0.79583615
2603,0.7876224,0.7959226
2604,0.78767127,0.79600865
2605,0.7877971,0.7960947
2606,0.7878464,0.79618067
2607,0.78791547,0.79626656
2608,0.7880265,0.7963521
2609,0.7880139,0.79643786
2610,0.788063,0.7965234
2611,0.7881314,0.79660875
2612,0.78826946,0.79669416
2613,0.788276,0.7967794
2614,0.78834456,0.79686457
2615,0.7883562,0.7969496
2616,0.7884146,0.7970346
2617,0.78849113,0.7971197
2618,0.78852266,0.79720455
2619,0.7885462,0.79728943
2620,0.7885254,0.7973744
2621,0.78853256,0.7974591
2622,0.78861517,0.797544
2623,0.7886961,0.79762864
2624,0.78870785,0.79771316
2625,0.78879493,0.79779786
2626,0.7888408,0.7978822
2627,0.78889585,0.79796636
2628,0.78894436,0.7980505
2629,0.78899616,0.7981345
2630,0.78906435,0.79821855
2631,0.78911537,0.79830253
2632,0.78920716,0.79838634
2633,0.7892185,0.79846996
2634,0.78924936,0.79855365
2635,0.7892977,0.7986373
2636,0.78934383,0.7987208
2637,0.7893929,0.7988042
2638,0.7894584,0.79888755
2639,0.7894941,0.7989708
2640,0.7895537,0.79905415
2641,0.78954065,0.79913706
2642,0.789602,0.7992202
2643,0.78964245,0.799303
2644,0.7897726,0.7993857
2645,0.7898498,0.79946834
2646,0.78987545,0.79955095
2647,0.7899069,0.7996334
2648,0.7899443,0.7997158
2649,0.79003066,0.79979825
2650,0.79004365,0.7998805
2651,0.7901338,0.79996264
2652,0.7901915,0.80004454
2653,0.7902351,0.80012643
2654,0.7903099,0.80020833
2655,0.790405,0.8002901
2656,0.7903909,0.80037165
2657,0.7904503,0.80045325
2658,0.7904598,0.8005348
2659,0.7905224,0.8006162
2660,0.7905864,0.80069757
2661,0.7906457,0.8007788
2662,0.79064095,0.80086005
2663,0.7907777,0.80094105
2664,0.79076993,0.8010221
2665,0.7908477,0.801103
2666,0.79082173,0.8011839
2667,0.79089016,0.8012647
2668,0.79094976,0.8013454
2669,0.7910009,0.8014261
2670,0.79107267,0.80150664
2671,0.7910329,0.80158716
2672,0.7910686,0.8016677
2673,0.7911456,0.8017482
2674,0.7912556,0.8018284
2675,0.7912459,0.8019086
2676,0.7913707,0.8019886
2677,0.79135686,0.8020686
2678,0.79144883,0.80214846
2679,0.79150677,0.8022281
2680,0.79151326,0.8023079
2681,0.7915867,0.8023874
2682,0.79165167,0.80246675
2683,0.7917108,0.8025462
2684,0.7916831,0.80262554
2685,0.79175484,0.8027049
2686,0.791758,0.80278397
2687,0.79183906,0.8028631
2688,0.7918633,0.8029423
2689,0.79191214,0.80302125
2690,0.79194283,0.8031002
2691,0.79198164,0.803179
2692,0.7920124,0.8032578
2693,0.7920716,0.80333656
2694,0.7921471,0.8034152
2695,0.79219306,0.8034938
2696,0.7922417,0.8035723
2697,0.7922607,0.80365056
2698,0.79232734,0.8037288
2699,0.7923922,0.8038069
2700,0.7924254,0.80388504
2701,0.79246294,0.80396295
2702,0.79244834,0.804041
2703,0.79249996,0.8041188
2704,0.79251534,0.8041969
2705,0.7925291,0.8042747
2706,0.7925858,0.8043526
2707,0.79257923,0.80443037
2708,0.7926548,0.8045081
2709,0.79264843,0.8045857
2710,0.79274106,0.8046634
2711,0.792756,0.80474085
2712,0.7928043,0.8048182
2713,0.79280996,0.80489564
2714,0.7929366,0.8049729
2715,0.79296404,0.80504996
2716,0.7930727,0.80512697
2717,0.79312855,0.80520374
2718,0.7931649,0.80528045
2719,0.7931656,0.80535716
2720,0.7932611,0.8054337
2721,0.7933046,0.8055102
2722,0.7933415,0.8055866
2723,0.79336613,0.8056628
2724,0.7934901,0.805739
2725,0.7935701,0.805815
2726,0.79360443,0.80589086
2727,0.79366696,0.80596656
2728,0.79368764,0.8060422
2729,0.79377335,0.8061177
2730,0.79386365,0.80619323
2731,0.79388624,0.8062686
2732,0.7939513,0.8063439
2733,0.79400784,0.8064189
2734,0.794084,0.8064939
2735,0.7941346,0.80656886
2736,0.794162,0.80664366
2737,0.7941578,0.80671847
2738,0.79418844,0.80679333
2739,0.7941541,0.80686814
2740,0.79422617,0.80694294
2741,0.79418755,0.80701774
2742,0.79425204,0.80709255
2743,0.79426897,0.80716735
2744,0.79422265,0.80724216
2745,0.7942854,0.80731684
2746,0.7942576,0.80739146
2747,0.7943471,0.8074661
2748,0.7944296,0.8075407
2749,0.79446346,0.80761516
2750,0.7945098,0.8076895
2751,0.7945352,0.80776376
2752,0.7946062,0.8078379
2753,0.7946006,0.8079118
2754,0.79465365,0.80798596
2755,0.79471433,0.8080599
2756,0.7947269,0.80813366
2757,0.7948087,0.80820745
2758,0.79480106,0.80828124
2759,0.7948174,0.8083548
2760,0.7948729,0.8084284
2761,0.79492897,0.80850184
2762,0.7949877,0.8085753
2763,0.79506093,0.80864835
2764,0.795094,0.8087216
2765,0.7951105,0.8087947
2766,0.79510814,0.80886775
2767,0.7950989,0.8089408
2768,0.79524046,0.8090137
2769,0.7952044,0.8090867
2770,0.79528576,0.8091594
2771,0.7952122,0.8092323
2772,0.79522955,0.8093052
2773,0.79526,0.8093779
2774,0.79542893,0.8094507
2775,0.79541385,0.8095232
2776,0.7954404,0.80959564
2777,0.79548806,0.809668
2778,0.79557794,0.80974036
2779,0.79563946,0.8098124
2780,0.7956979,0.8098845
2781,0.79573685,0.8099564
2782,0.79574287,0.810028
2783,0.7958142,0.8100997
2784,0.79591334,0.81017125
2785,0.7959584,0.8102428
2786,0.7959683,0.8103078
2787,0.800199,0.8103078
2788,0.79872626,0.8103078
2789,0.7977591,0.8103078
2790,0.7970156,0.8103078
2791,0.7965971,0.8103078
2792,0.7962741,0.8103078
